SCAL,NGEN,NBPS,REPL,MTHD,NODE,real,user,sys
1X,50,true,R10,treeqmc_n2_v1.0.0,heron11,0m0.490s,0m0.479s,0m0.005s
1X,50,true,R11,treeqmc_n2_v1.0.0,heron01,0m0.499s,0m0.488s,0m0.005s
1X,50,true,R12,treeqmc_n2_v1.0.0,heron02,0m0.505s,0m0.498s,0m0.002s
1X,50,true,R13,treeqmc_n2_v1.0.0,heron06,0m0.496s,0m0.488s,0m0.003s
1X,50,true,R14,treeqmc_n2_v1.0.0,heron07,0m0.516s,0m0.503s,0m0.005s
1X,50,true,R15,treeqmc_n2_v1.0.0,heron10,0m0.486s,0m0.476s,0m0.004s
1X,50,true,R16,treeqmc_n2_v1.0.0,heron08,0m0.515s,0m0.507s,0m0.003s
1X,50,true,R17,treeqmc_n2_v1.0.0,heron04,0m0.506s,0m0.497s,0m0.002s
1X,50,true,R18,treeqmc_n2_v1.0.0,heron09,0m0.509s,0m0.499s,0m0.004s
1X,50,true,R19,treeqmc_n2_v1.0.0,heron03,0m0.489s,0m0.481s,0m0.003s
1X,50,true,R1,treeqmc_n2_v1.0.0,heron06,0m0.502s,0m0.493s,0m0.003s
1X,50,true,R20,treeqmc_n2_v1.0.0,heron05,0m0.493s,0m0.485s,0m0.003s
1X,50,true,R2,treeqmc_n2_v1.0.0,heron02,0m0.490s,0m0.483s,0m0.002s
1X,50,true,R3,treeqmc_n2_v1.0.0,heron07,0m0.496s,0m0.487s,0m0.004s
1X,50,true,R4,treeqmc_n2_v1.0.0,heron10,0m0.503s,0m0.494s,0m0.004s
1X,50,true,R5,treeqmc_n2_v1.0.0,heron08,0m0.502s,0m0.491s,0m0.003s
1X,50,true,R6,treeqmc_n2_v1.0.0,heron04,0m0.507s,0m0.494s,0m0.007s
1X,50,true,R7,treeqmc_n2_v1.0.0,heron09,0m0.498s,0m0.489s,0m0.003s
1X,50,true,R8,treeqmc_n2_v1.0.0,heron03,0m0.490s,0m0.481s,0m0.003s
1X,50,true,R9,treeqmc_n2_v1.0.0,heron05,0m0.504s,0m0.494s,0m0.003s
2X,1000,500,R10,treeqmc_n2_v1.0.0,heron10,0m9.672s,0m9.607s,0m0.060s
2X,1000,500,R11,treeqmc_n2_v1.0.0,heron07,0m9.456s,0m9.418s,0m0.033s
2X,1000,500,R12,treeqmc_n2_v1.0.0,heron11,0m9.761s,0m9.698s,0m0.056s
2X,1000,500,R13,treeqmc_n2_v1.0.0,heron04,0m9.522s,0m9.487s,0m0.029s
2X,1000,500,R14,treeqmc_n2_v1.0.0,heron03,0m9.564s,0m9.535s,0m0.023s
2X,1000,500,R15,treeqmc_n2_v1.0.0,heron05,0m9.471s,0m9.443s,0m0.022s
2X,1000,500,R16,treeqmc_n2_v1.0.0,heron01,0m9.705s,0m9.665s,0m0.034s
2X,1000,500,R17,treeqmc_n2_v1.0.0,heron06,0m9.522s,0m9.497s,0m0.019s
2X,1000,500,R18,treeqmc_n2_v1.0.0,heron09,0m9.594s,0m9.541s,0m0.047s
2X,1000,500,R19,treeqmc_n2_v1.0.0,heron08,0m9.607s,0m9.575s,0m0.026s
2X,1000,500,R1,treeqmc_n2_v1.0.0,heron02,0m9.656s,0m9.619s,0m0.030s
2X,1000,500,R20,treeqmc_n2_v1.0.0,heron00,0m18.406s,0m18.343s,0m0.053s
2X,1000,500,R2,treeqmc_n2_v1.0.0,heron10,0m9.580s,0m9.551s,0m0.025s
2X,1000,500,R3,treeqmc_n2_v1.0.0,heron04,0m9.859s,0m9.822s,0m0.031s
2X,1000,500,R4,treeqmc_n2_v1.0.0,heron03,0m9.773s,0m9.738s,0m0.028s
2X,1000,500,R5,treeqmc_n2_v1.0.0,heron01,0m9.461s,0m9.426s,0m0.029s
2X,1000,500,R6,treeqmc_n2_v1.0.0,heron06,0m9.580s,0m9.551s,0m0.022s
2X,1000,500,R7,treeqmc_n2_v1.0.0,heron09,0m9.706s,0m9.676s,0m0.023s
2X,1000,500,R8,treeqmc_n2_v1.0.0,heron08,0m9.634s,0m9.595s,0m0.033s
2X,1000,500,R9,treeqmc_n2_v1.0.0,heron02,0m9.495s,0m9.459s,0m0.031s
2X,1000,true,R10,treeqmc_n2_v1.0.0,heron02,0m9.988s,0m9.944s,0m0.025s
2X,1000,true,R11,treeqmc_n2_v1.0.0,heron03,0m10.360s,0m10.335s,0m0.019s
2X,1000,true,R12,treeqmc_n2_v1.0.0,heron01,0m10.370s,0m10.313s,0m0.034s
2X,1000,true,R13,treeqmc_n2_v1.0.0,heron06,0m10.120s,0m10.089s,0m0.024s
2X,1000,true,R14,treeqmc_n2_v1.0.0,heron03,0m10.436s,0m10.377s,0m0.052s
2X,1000,true,R15,treeqmc_n2_v1.0.0,heron09,0m10.338s,0m10.277s,0m0.054s
2X,1000,true,R16,treeqmc_n2_v1.0.0,heron08,0m10.111s,0m10.074s,0m0.030s
2X,1000,true,R17,treeqmc_n2_v1.0.0,heron00,0m19.779s,0m19.711s,0m0.060s
2X,1000,true,R18,treeqmc_n2_v1.0.0,heron11,0m10.231s,0m10.202s,0m0.020s
2X,1000,true,R19,treeqmc_n2_v1.0.0,heron07,0m10.127s,0m10.080s,0m0.039s
2X,1000,true,R1,treeqmc_n2_v1.0.0,heron01,0m10.308s,0m10.273s,0m0.028s
2X,1000,true,R20,treeqmc_n2_v1.0.0,heron05,0m10.213s,0m10.180s,0m0.024s
2X,1000,true,R2,treeqmc_n2_v1.0.0,heron06,0m10.224s,0m10.189s,0m0.028s
2X,1000,true,R3,treeqmc_n2_v1.0.0,heron09,0m10.411s,0m10.375s,0m0.028s
2X,1000,true,R4,treeqmc_n2_v1.0.0,heron08,0m10.268s,0m10.237s,0m0.023s
2X,1000,true,R5,treeqmc_n2_v1.0.0,heron11,0m10.278s,0m10.243s,0m0.029s
2X,1000,true,R6,treeqmc_n2_v1.0.0,heron05,0m10.256s,0m10.224s,0m0.025s
2X,1000,true,R7,treeqmc_n2_v1.0.0,heron07,0m10.100s,0m10.069s,0m0.024s
2X,1000,true,R8,treeqmc_n2_v1.0.0,heron04,0m10.396s,0m10.355s,0m0.035s
2X,1000,true,R9,treeqmc_n2_v1.0.0,heron10,0m10.055s,0m10.013s,0m0.036s
0.5X,1000,500,R10,wqmc_v3.0,heron05,0m1.337s,0m1.295s,0m0.024s
0.5X,1000,500,R11,wqmc_v3.0,heron09,0m1.352s,0m1.324s,0m0.020s
0.5X,1000,500,R12,wqmc_v3.0,heron07,0m1.315s,0m1.280s,0m0.025s
0.5X,1000,500,R13,wqmc_v3.0,heron04,0m1.338s,0m1.291s,0m0.028s
0.5X,1000,500,R14,wqmc_v3.0,heron10,0m1.313s,0m1.278s,0m0.028s
0.5X,1000,500,R15,wqmc_v3.0,heron08,0m1.313s,0m1.280s,0m0.025s
0.5X,1000,500,R16,wqmc_v3.0,heron11,0m1.304s,0m1.268s,0m0.029s
0.5X,1000,500,R17,wqmc_v3.0,heron02,0m1.280s,0m1.244s,0m0.029s
0.5X,1000,500,R18,wqmc_v3.0,heron06,0m1.308s,0m1.273s,0m0.025s
0.5X,1000,500,R19,wqmc_v3.0,heron03,0m1.325s,0m1.262s,0m0.022s
0.5X,1000,500,R1,wqmc_v3.0,heron08,0m1.335s,0m1.302s,0m0.024s
0.5X,1000,500,R20,wqmc_v3.0,heron01,0m1.290s,0m1.258s,0m0.025s
0.5X,1000,500,R2,wqmc_v3.0,heron07,0m1.306s,0m1.270s,0m0.028s
0.5X,1000,500,R3,wqmc_v3.0,heron10,0m1.360s,0m1.327s,0m0.026s
0.5X,1000,500,R4,wqmc_v3.0,heron00,0m2.544s,0m2.488s,0m0.048s
0.5X,1000,500,R5,wqmc_v3.0,heron02,0m1.289s,0m1.259s,0m0.022s
0.5X,1000,500,R6,wqmc_v3.0,heron03,0m1.343s,0m1.314s,0m0.022s
0.5X,1000,500,R7,wqmc_v3.0,heron11,0m1.334s,0m1.271s,0m0.027s
0.5X,1000,500,R8,wqmc_v3.0,heron01,0m1.298s,0m1.265s,0m0.025s
0.5X,1000,500,R9,wqmc_v3.0,heron06,0m1.306s,0m1.277s,0m0.022s
0.5X,1000,true,R10,wqmc_v3.0,heron09,0m1.412s,0m1.346s,0m0.026s
0.5X,1000,true,R11,wqmc_v3.0,heron10,0m1.449s,0m1.358s,0m0.033s
0.5X,1000,true,R12,wqmc_v3.0,heron11,0m1.430s,0m1.380s,0m0.019s
0.5X,1000,true,R13,wqmc_v3.0,heron01,0m1.391s,0m1.354s,0m0.029s
0.5X,1000,true,R14,wqmc_v3.0,heron11,0m1.406s,0m1.376s,0m0.024s
0.5X,1000,true,R15,wqmc_v3.0,heron02,0m1.437s,0m1.407s,0m0.022s
0.5X,1000,true,R16,wqmc_v3.0,heron03,0m1.393s,0m1.355s,0m0.029s
0.5X,1000,true,R17,wqmc_v3.0,heron09,0m1.425s,0m1.396s,0m0.021s
0.5X,1000,true,R18,wqmc_v3.0,heron05,0m1.423s,0m1.373s,0m0.019s
0.5X,1000,true,R19,wqmc_v3.0,heron06,0m1.370s,0m1.342s,0m0.021s
0.5X,1000,true,R1,wqmc_v3.0,heron00,0m2.855s,0m2.717s,0m0.065s
0.5X,1000,true,R20,wqmc_v3.0,heron04,0m1.429s,0m1.395s,0m0.026s
0.5X,1000,true,R2,wqmc_v3.0,heron01,0m1.643s,0m1.356s,0m0.030s
0.5X,1000,true,R3,wqmc_v3.0,heron02,0m1.439s,0m1.388s,0m0.018s
0.5X,1000,true,R4,wqmc_v3.0,heron03,0m1.473s,0m1.387s,0m0.022s
0.5X,1000,true,R5,wqmc_v3.0,heron04,0m1.457s,0m1.403s,0m0.020s
0.5X,1000,true,R6,wqmc_v3.0,heron05,0m1.490s,0m1.442s,0m0.019s
0.5X,1000,true,R7,wqmc_v3.0,heron06,0m1.666s,0m1.374s,0m0.032s
0.5X,1000,true,R8,wqmc_v3.0,heron07,0m1.507s,0m1.447s,0m0.025s
0.5X,1000,true,R9,wqmc_v3.0,heron08,0m1.453s,0m1.386s,0m0.027s
1X,1000,500,R10,wqmc_v3.0,heron06,0m1.386s,0m1.317s,0m0.029s
1X,1000,500,R11,wqmc_v3.0,heron08,0m1.396s,0m1.364s,0m0.024s
1X,1000,500,R12,wqmc_v3.0,heron09,0m1.399s,0m1.364s,0m0.028s
1X,1000,500,R13,wqmc_v3.0,heron00,0m2.474s,0m2.369s,0m0.084s
1X,1000,500,R14,wqmc_v3.0,heron05,0m1.370s,0m1.337s,0m0.024s
1X,1000,500,R15,wqmc_v3.0,heron04,0m1.391s,0m1.357s,0m0.025s
1X,1000,500,R16,wqmc_v3.0,heron07,0m1.375s,0m1.347s,0m0.021s
1X,1000,500,R17,wqmc_v3.0,heron11,0m1.415s,0m1.369s,0m0.028s
1X,1000,500,R18,wqmc_v3.0,heron03,0m1.363s,0m1.334s,0m0.022s
1X,1000,500,R19,wqmc_v3.0,heron02,0m1.373s,0m1.328s,0m0.027s
1X,1000,500,R1,wqmc_v3.0,heron04,0m1.403s,0m1.369s,0m0.025s
1X,1000,500,R20,wqmc_v3.0,heron10,0m1.351s,0m1.315s,0m0.028s
1X,1000,500,R2,wqmc_v3.0,heron05,0m1.376s,0m1.313s,0m0.021s
1X,1000,500,R3,wqmc_v3.0,heron04,0m1.397s,0m1.336s,0m0.024s
1X,1000,500,R4,wqmc_v3.0,heron07,0m1.442s,0m1.407s,0m0.021s
1X,1000,500,R5,wqmc_v3.0,heron01,0m1.361s,0m1.329s,0m0.024s
1X,1000,500,R6,wqmc_v3.0,heron11,0m1.359s,0m1.326s,0m0.025s
1X,1000,500,R7,wqmc_v3.0,heron02,0m1.377s,0m1.332s,0m0.029s
1X,1000,500,R8,wqmc_v3.0,heron03,0m1.487s,0m1.430s,0m0.024s
1X,1000,500,R9,wqmc_v3.0,heron10,0m1.350s,0m1.322s,0m0.020s
1X,1000,true,R10,wqmc_v3.0,heron02,0m1.590s,0m1.404s,0m0.019s
1X,1000,true,R11,wqmc_v3.0,heron05,0m1.429s,0m1.403s,0m0.017s
1X,1000,true,R12,wqmc_v3.0,heron07,0m1.420s,0m1.392s,0m0.020s
1X,1000,true,R13,wqmc_v3.0,heron11,0m1.452s,0m1.417s,0m0.026s
1X,1000,true,R14,wqmc_v3.0,heron01,0m1.426s,0m1.388s,0m0.029s
1X,1000,true,R15,wqmc_v3.0,heron06,0m1.438s,0m1.412s,0m0.018s
1X,1000,true,R16,wqmc_v3.0,heron02,0m1.448s,0m1.405s,0m0.027s
1X,1000,true,R17,wqmc_v3.0,heron03,0m1.449s,0m1.409s,0m0.013s
1X,1000,true,R18,wqmc_v3.0,heron08,0m1.490s,0m1.456s,0m0.027s
1X,1000,true,R19,wqmc_v3.0,heron10,0m1.476s,0m1.446s,0m0.021s
1X,1000,true,R1,wqmc_v3.0,heron05,0m1.421s,0m1.386s,0m0.027s
1X,1000,true,R20,wqmc_v3.0,heron09,0m1.426s,0m1.386s,0m0.027s
1X,1000,true,R2,wqmc_v3.0,heron09,0m1.495s,0m1.454s,0m0.021s
1X,1000,true,R3,wqmc_v3.0,heron07,0m1.426s,0m1.401s,0m0.018s
1X,1000,true,R4,wqmc_v3.0,heron10,0m1.480s,0m1.450s,0m0.022s
1X,1000,true,R5,wqmc_v3.0,heron00,0m2.819s,0m2.756s,0m0.049s
1X,1000,true,R6,wqmc_v3.0,heron08,0m1.448s,0m1.419s,0m0.020s
1X,1000,true,R7,wqmc_v3.0,heron04,0m1.473s,0m1.429s,0m0.033s
1X,1000,true,R8,wqmc_v3.0,heron00,0m2.745s,0m2.690s,0m0.047s
1X,1000,true,R9,wqmc_v3.0,heron01,0m1.750s,0m1.391s,0m0.024s
1X,100,500,R10,wqmc_v3.0,heron07,0m1.311s,0m1.283s,0m0.020s
1X,100,500,R11,wqmc_v3.0,heron08,0m1.337s,0m1.292s,0m0.025s
1X,100,500,R12,wqmc_v3.0,heron03,0m1.358s,0m1.333s,0m0.017s
1X,100,500,R13,wqmc_v3.0,heron04,0m1.380s,0m1.343s,0m0.029s
1X,100,500,R14,wqmc_v3.0,heron09,0m1.329s,0m1.298s,0m0.023s
1X,100,500,R15,wqmc_v3.0,heron05,0m1.357s,0m1.324s,0m0.025s
1X,100,500,R16,wqmc_v3.0,heron11,0m1.292s,0m1.268s,0m0.017s
1X,100,500,R17,wqmc_v3.0,heron01,0m1.314s,0m1.284s,0m0.022s
1X,100,500,R18,wqmc_v3.0,heron00,0m2.596s,0m2.534s,0m0.052s
1X,100,500,R19,wqmc_v3.0,heron06,0m1.329s,0m1.294s,0m0.027s
1X,100,500,R1,wqmc_v3.0,heron04,0m1.325s,0m1.291s,0m0.026s
1X,100,500,R20,wqmc_v3.0,heron02,0m1.281s,0m1.250s,0m0.023s
1X,100,500,R2,wqmc_v3.0,heron03,0m1.312s,0m1.280s,0m0.025s
1X,100,500,R3,wqmc_v3.0,heron09,0m1.323s,0m1.289s,0m0.027s
1X,100,500,R4,wqmc_v3.0,heron05,0m1.328s,0m1.294s,0m0.024s
1X,100,500,R5,wqmc_v3.0,heron11,0m1.331s,0m1.307s,0m0.017s
1X,100,500,R6,wqmc_v3.0,heron01,0m1.362s,0m1.327s,0m0.027s
1X,100,500,R7,wqmc_v3.0,heron06,0m1.298s,0m1.258s,0m0.032s
1X,100,500,R8,wqmc_v3.0,heron02,0m1.292s,0m1.259s,0m0.024s
1X,100,500,R9,wqmc_v3.0,heron10,0m1.302s,0m1.278s,0m0.016s
1X,100,true,R10,wqmc_v3.0,heron04,0m1.400s,0m1.365s,0m0.026s
1X,100,true,R11,wqmc_v3.0,heron03,0m1.409s,0m1.334s,0m0.029s
1X,100,true,R12,wqmc_v3.0,heron09,0m1.412s,0m1.380s,0m0.014s
1X,100,true,R13,wqmc_v3.0,heron05,0m1.450s,0m1.418s,0m0.022s
1X,100,true,R14,wqmc_v3.0,heron11,0m1.420s,0m1.365s,0m0.016s
1X,100,true,R15,wqmc_v3.0,heron01,0m1.412s,0m1.381s,0m0.022s
1X,100,true,R16,wqmc_v3.0,heron06,0m1.277s,0m1.244s,0m0.026s
1X,100,true,R17,wqmc_v3.0,heron02,0m1.372s,0m1.340s,0m0.025s
1X,100,true,R18,wqmc_v3.0,heron07,0m1.463s,0m1.408s,0m0.030s
1X,100,true,R19,wqmc_v3.0,heron10,0m1.383s,0m1.353s,0m0.022s
1X,100,true,R1,wqmc_v3.0,heron09,0m1.391s,0m1.347s,0m0.021s
1X,100,true,R20,wqmc_v3.0,heron08,0m1.366s,0m1.342s,0m0.017s
1X,100,true,R2,wqmc_v3.0,heron05,0m1.370s,0m1.339s,0m0.023s
1X,100,true,R3,wqmc_v3.0,heron11,0m1.360s,0m1.332s,0m0.021s
1X,100,true,R4,wqmc_v3.0,heron01,0m1.389s,0m1.356s,0m0.026s
1X,100,true,R5,wqmc_v3.0,heron06,0m1.454s,0m1.392s,0m0.030s
1X,100,true,R6,wqmc_v3.0,heron02,0m1.410s,0m1.358s,0m0.028s
1X,100,true,R7,wqmc_v3.0,heron10,0m1.356s,0m1.310s,0m0.031s
1X,100,true,R8,wqmc_v3.0,heron07,0m1.386s,0m1.361s,0m0.017s
1X,100,true,R9,wqmc_v3.0,heron08,0m1.376s,0m1.343s,0m0.024s
1X,200,500,R10,wqmc_v3.0,heron09,0m1.322s,0m1.289s,0m0.025s
1X,200,500,R11,wqmc_v3.0,heron11,0m1.343s,0m1.316s,0m0.020s
1X,200,500,R12,wqmc_v3.0,heron05,0m1.382s,0m1.350s,0m0.025s
1X,200,500,R13,wqmc_v3.0,heron01,0m1.339s,0m1.315s,0m0.016s
1X,200,500,R14,wqmc_v3.0,heron06,0m1.385s,0m1.356s,0m0.023s
1X,200,500,R15,wqmc_v3.0,heron02,0m1.407s,0m1.353s,0m0.020s
1X,200,500,R16,wqmc_v3.0,heron00,0m2.602s,0m2.522s,0m0.071s
1X,200,500,R17,wqmc_v3.0,heron08,0m1.433s,0m1.404s,0m0.021s
1X,200,500,R18,wqmc_v3.0,heron10,0m1.439s,0m1.372s,0m0.020s
1X,200,500,R19,wqmc_v3.0,heron07,0m1.330s,0m1.300s,0m0.023s
1X,200,500,R1,wqmc_v3.0,heron05,0m1.354s,0m1.321s,0m0.023s
1X,200,500,R20,wqmc_v3.0,heron04,0m1.305s,0m1.278s,0m0.020s
1X,200,500,R2,wqmc_v3.0,heron01,0m1.333s,0m1.303s,0m0.022s
1X,200,500,R3,wqmc_v3.0,heron06,0m1.318s,0m1.273s,0m0.036s
1X,200,500,R4,wqmc_v3.0,heron02,0m1.404s,0m1.379s,0m0.018s
1X,200,500,R5,wqmc_v3.0,heron08,0m1.428s,0m1.397s,0m0.023s
1X,200,500,R6,wqmc_v3.0,heron10,0m1.389s,0m1.353s,0m0.028s
1X,200,500,R7,wqmc_v3.0,heron07,0m1.347s,0m1.318s,0m0.021s
1X,200,500,R8,wqmc_v3.0,heron04,0m1.412s,0m1.386s,0m0.018s
1X,200,500,R9,wqmc_v3.0,heron03,0m1.356s,0m1.331s,0m0.018s
1X,200,true,R10,wqmc_v3.0,heron01,0m1.383s,0m1.349s,0m0.020s
1X,200,true,R11,wqmc_v3.0,heron06,0m1.383s,0m1.354s,0m0.020s
1X,200,true,R12,wqmc_v3.0,heron02,0m1.379s,0m1.343s,0m0.026s
1X,200,true,R13,wqmc_v3.0,heron08,0m1.418s,0m1.387s,0m0.024s
1X,200,true,R14,wqmc_v3.0,heron00,0m2.672s,0m2.614s,0m0.050s
1X,200,true,R15,wqmc_v3.0,heron10,0m1.423s,0m1.392s,0m0.022s
1X,200,true,R16,wqmc_v3.0,heron07,0m1.454s,0m1.422s,0m0.024s
1X,200,true,R17,wqmc_v3.0,heron03,0m1.391s,0m1.365s,0m0.019s
1X,200,true,R18,wqmc_v3.0,heron04,0m1.540s,0m1.470s,0m0.020s
1X,200,true,R19,wqmc_v3.0,heron09,0m1.486s,0m1.415s,0m0.020s
1X,200,true,R1,wqmc_v3.0,heron10,0m1.439s,0m1.415s,0m0.016s
1X,200,true,R20,wqmc_v3.0,heron11,0m1.395s,0m1.339s,0m0.023s
1X,200,true,R2,wqmc_v3.0,heron07,0m1.398s,0m1.374s,0m0.015s
1X,200,true,R3,wqmc_v3.0,heron03,0m1.396s,0m1.337s,0m0.018s
1X,200,true,R4,wqmc_v3.0,heron03,0m1.436s,0m1.402s,0m0.026s
1X,200,true,R5,wqmc_v3.0,heron04,0m1.409s,0m1.381s,0m0.021s
1X,200,true,R6,wqmc_v3.0,heron09,0m1.444s,0m1.417s,0m0.020s
1X,200,true,R7,wqmc_v3.0,heron05,0m1.404s,0m1.340s,0m0.024s
1X,200,true,R8,wqmc_v3.0,heron11,0m1.411s,0m1.384s,0m0.020s
1X,200,true,R9,wqmc_v3.0,heron04,0m1.546s,0m1.497s,0m0.022s
1X,25,500,R10,wqmc_v3.0,heron02,0m1.285s,0m1.253s,0m0.024s
1X,25,500,R11,wqmc_v3.0,heron06,0m1.247s,0m1.210s,0m0.020s
1X,25,500,R12,wqmc_v3.0,heron07,0m1.245s,0m1.217s,0m0.021s
1X,25,500,R13,wqmc_v3.0,heron10,0m1.240s,0m1.205s,0m0.027s
1X,25,500,R14,wqmc_v3.0,heron08,0m1.286s,0m1.225s,0m0.023s
1X,25,500,R15,wqmc_v3.0,heron04,0m1.271s,0m1.237s,0m0.026s
1X,25,500,R16,wqmc_v3.0,heron09,0m1.305s,0m1.269s,0m0.028s
1X,25,500,R17,wqmc_v3.0,heron03,0m1.262s,0m1.228s,0m0.022s
1X,25,500,R18,wqmc_v3.0,heron05,0m1.264s,0m1.239s,0m0.017s
1X,25,500,R19,wqmc_v3.0,heron11,0m1.203s,0m1.177s,0m0.018s
1X,25,500,R1,wqmc_v3.0,heron07,0m1.234s,0m1.210s,0m0.016s
1X,25,500,R20,wqmc_v3.0,heron01,0m1.254s,0m1.217s,0m0.029s
1X,25,500,R2,wqmc_v3.0,heron10,0m1.249s,0m1.215s,0m0.025s
1X,25,500,R3,wqmc_v3.0,heron08,0m1.278s,0m1.231s,0m0.025s
1X,25,500,R4,wqmc_v3.0,heron04,0m1.257s,0m1.222s,0m0.025s
1X,25,500,R5,wqmc_v3.0,heron09,0m1.307s,0m1.238s,0m0.022s
1X,25,500,R6,wqmc_v3.0,heron03,0m1.263s,0m1.243s,0m0.012s
1X,25,500,R7,wqmc_v3.0,heron05,0m1.280s,0m1.252s,0m0.020s
1X,25,500,R8,wqmc_v3.0,heron11,0m1.242s,0m1.216s,0m0.018s
1X,25,500,R9,wqmc_v3.0,heron01,0m1.235s,0m1.197s,0m0.030s
1X,500,500,R10,wqmc_v3.0,heron02,0m1.347s,0m1.316s,0m0.024s
1X,500,500,R11,wqmc_v3.0,heron08,0m1.366s,0m1.319s,0m0.032s
1X,500,500,R12,wqmc_v3.0,heron07,0m1.373s,0m1.339s,0m0.024s
1X,500,500,R13,wqmc_v3.0,heron10,0m1.397s,0m1.344s,0m0.022s
1X,500,500,R14,wqmc_v3.0,heron04,0m1.374s,0m1.349s,0m0.017s
1X,500,500,R15,wqmc_v3.0,heron00,0m2.724s,0m2.628s,0m0.087s
1X,500,500,R16,wqmc_v3.0,heron03,0m1.389s,0m1.339s,0m0.023s
1X,500,500,R17,wqmc_v3.0,heron05,0m1.394s,0m1.358s,0m0.026s
1X,500,500,R18,wqmc_v3.0,heron09,0m1.349s,0m1.317s,0m0.025s
1X,500,500,R19,wqmc_v3.0,heron01,0m1.425s,0m1.393s,0m0.023s
1X,500,500,R1,wqmc_v3.0,heron07,0m1.349s,0m1.318s,0m0.024s
1X,500,500,R20,wqmc_v3.0,heron11,0m1.402s,0m1.372s,0m0.022s
1X,500,500,R2,wqmc_v3.0,heron10,0m1.364s,0m1.334s,0m0.022s
1X,500,500,R3,wqmc_v3.0,heron04,0m1.377s,0m1.343s,0m0.027s
1X,500,500,R4,wqmc_v3.0,heron03,0m1.371s,0m1.344s,0m0.019s
1X,500,500,R5,wqmc_v3.0,heron11,0m1.339s,0m1.309s,0m0.022s
1X,500,500,R6,wqmc_v3.0,heron05,0m1.344s,0m1.321s,0m0.016s
1X,500,500,R7,wqmc_v3.0,heron09,0m1.367s,0m1.337s,0m0.023s
1X,500,500,R8,wqmc_v3.0,heron01,0m1.385s,0m1.360s,0m0.017s
1X,500,500,R9,wqmc_v3.0,heron06,0m1.393s,0m1.311s,0m0.025s
1X,500,true,R10,wqmc_v3.0,heron07,0m1.423s,0m1.383s,0m0.019s
1X,500,true,R11,wqmc_v3.0,heron04,0m1.477s,0m1.450s,0m0.021s
1X,500,true,R12,wqmc_v3.0,heron00,0m2.757s,0m2.666s,0m0.083s
1X,500,true,R13,wqmc_v3.0,heron03,0m1.409s,0m1.385s,0m0.017s
1X,500,true,R14,wqmc_v3.0,heron11,0m1.413s,0m1.369s,0m0.018s
1X,500,true,R15,wqmc_v3.0,heron09,0m1.449s,0m1.422s,0m0.020s
1X,500,true,R16,wqmc_v3.0,heron05,0m1.490s,0m1.454s,0m0.016s
1X,500,true,R17,wqmc_v3.0,heron01,0m1.397s,0m1.370s,0m0.020s
1X,500,true,R18,wqmc_v3.0,heron02,0m1.465s,0m1.429s,0m0.027s
1X,500,true,R19,wqmc_v3.0,heron06,0m1.387s,0m1.354s,0m0.026s
1X,500,true,R1,wqmc_v3.0,heron03,0m1.405s,0m1.382s,0m0.014s
1X,500,true,R20,wqmc_v3.0,heron08,0m1.424s,0m1.389s,0m0.028s
1X,500,true,R2,wqmc_v3.0,heron09,0m1.423s,0m1.391s,0m0.024s
1X,500,true,R3,wqmc_v3.0,heron11,0m1.413s,0m1.376s,0m0.029s
1X,500,true,R4,wqmc_v3.0,heron05,0m1.461s,0m1.434s,0m0.018s
1X,500,true,R5,wqmc_v3.0,heron01,0m1.433s,0m1.406s,0m0.017s
1X,500,true,R6,wqmc_v3.0,heron06,0m1.482s,0m1.457s,0m0.017s
1X,500,true,R7,wqmc_v3.0,heron02,0m1.391s,0m1.361s,0m0.022s
1X,500,true,R8,wqmc_v3.0,heron08,0m1.438s,0m1.412s,0m0.018s
1X,500,true,R9,wqmc_v3.0,heron10,0m1.396s,0m1.366s,0m0.021s
1X,50,500,R10,wqmc_v3.0,heron09,0m1.306s,0m1.267s,0m0.026s
1X,50,500,R11,wqmc_v3.0,heron05,0m1.302s,0m1.259s,0m0.024s
1X,50,500,R12,wqmc_v3.0,heron11,0m1.285s,0m1.257s,0m0.020s
1X,50,500,R13,wqmc_v3.0,heron01,0m1.321s,0m1.270s,0m0.020s
1X,50,500,R14,wqmc_v3.0,heron06,0m1.296s,0m1.267s,0m0.021s
1X,50,500,R15,wqmc_v3.0,heron02,0m1.327s,0m1.304s,0m0.016s
1X,50,500,R16,wqmc_v3.0,heron10,0m1.283s,0m1.262s,0m0.013s
1X,50,500,R17,wqmc_v3.0,heron07,0m1.290s,0m1.256s,0m0.025s
1X,50,500,R18,wqmc_v3.0,heron08,0m1.320s,0m1.285s,0m0.027s
1X,50,500,R19,wqmc_v3.0,heron04,0m1.291s,0m1.246s,0m0.037s
1X,50,500,R1,wqmc_v3.0,heron11,0m1.274s,0m1.246s,0m0.019s
1X,50,500,R20,wqmc_v3.0,heron03,0m1.309s,0m1.281s,0m0.020s
1X,50,500,R2,wqmc_v3.0,heron01,0m1.308s,0m1.277s,0m0.024s
1X,50,500,R3,wqmc_v3.0,heron06,0m1.280s,0m1.245s,0m0.027s
1X,50,500,R4,wqmc_v3.0,heron02,0m1.321s,0m1.264s,0m0.017s
1X,50,500,R5,wqmc_v3.0,heron07,0m1.280s,0m1.247s,0m0.025s
1X,50,500,R6,wqmc_v3.0,heron10,0m1.305s,0m1.275s,0m0.023s
