SCAL,NGEN,NBPS,REPL,MTHD,QS,NQS
0.5X,1000,true,R20,wqfm_v1.3,119813245,0.6157531349573441
0.5X,1000,true,R2,wqfm_v1.3,119539434,0.6143459451125501
0.5X,1000,true,R3,wqfm_v1.3,120333651,0.6184276441566451
0.5X,1000,true,R4,wqfm_v1.3,119214854,0.6126778394490698
0.5X,1000,true,R5,wqfm_v1.3,119005732,0.611603104121698
0.5X,1000,true,R6,wqfm_v1.3,119219737,0.612702934525645
0.5X,1000,true,R7,wqfm_v1.3,118726623,0.6101686864014801
0.5X,1000,true,R8,wqfm_v1.3,120102206,0.6172381848083051
0.5X,1000,true,R9,wqfm_v1.3,119611510,0.6147163634494809
1X,1000,500,R10,wqfm_v1.3,123478118,0.6345879227053141
1X,1000,500,R11,wqfm_v1.3,122397412,0.6290338780964128
1X,1000,500,R12,wqfm_v1.3,123049442,0.6323848391407133
1X,1000,500,R13,wqfm_v1.3,123301930,0.6336824442388734
1X,1000,500,R14,wqfm_v1.3,122959730,0.6319237845616199
1X,1000,500,R15,wqfm_v1.3,122681299,0.6304928512694008
1X,1000,500,R16,wqfm_v1.3,122337809,0.6287275619282557
1X,1000,500,R17,wqfm_v1.3,122438332,0.6292441772021791
1X,1000,500,R18,wqfm_v1.3,122499682,0.6295594716825984
1X,1000,500,R19,wqfm_v1.3,123233344,0.63332996196937
1X,1000,500,R1,wqfm_v1.3,122264504,0.6283508274231678
1X,1000,500,R20,wqfm_v1.3,123353996,0.6339500256963717
1X,1000,500,R2,wqfm_v1.3,123384562,0.6341071127556789
1X,1000,500,R3,wqfm_v1.3,122879564,0.6315117894953233
1X,1000,500,R4,wqfm_v1.3,124251560,0.6385628533251105
1X,1000,500,R5,wqfm_v1.3,123828178,0.6363869770788365
1X,1000,500,R6,wqfm_v1.3,123032019,0.632295297563984
1X,1000,500,R7,wqfm_v1.3,122458850,0.6293496248329736
1X,1000,500,R8,wqfm_v1.3,123863342,0.6365676945215336
1X,1000,500,R9,wqfm_v1.3,122196294,0.6280002775208141
1X,1000,true,R10,wqfm_v1.3,136515861,0.7015924606845514
1X,1000,true,R11,wqfm_v1.3,135649243,0.6971386730393668
1X,1000,true,R12,wqfm_v1.3,136525021,0.701639536437455
1X,1000,true,R13,wqfm_v1.3,136106436,0.6994883132901635
1X,1000,true,R14,wqfm_v1.3,135782359,0.6978227926816734
1X,1000,true,R15,wqfm_v1.3,135519280,0.6964707575290369
1X,1000,true,R16,wqfm_v1.3,135609568,0.696934772330147
1X,1000,true,R17,wqfm_v1.3,135881687,0.698333266522767
1X,1000,true,R18,wqfm_v1.3,135512100,0.6964338575393154
1X,1000,true,R19,wqfm_v1.3,136591074,0.7019790009250694
1X,1000,true,R1,wqfm_v1.3,135474030,0.6962382053654024
1X,1000,true,R20,wqfm_v1.3,136296866,0.7004669853016754
1X,1000,true,R2,wqfm_v1.3,136185175,0.6998929746119847
1X,1000,true,R3,wqfm_v1.3,136741214,0.7027506115736458
1X,1000,true,R4,wqfm_v1.3,136651508,0.7022895878301983
1X,1000,true,R5,wqfm_v1.3,137418506,0.7062314009661835
1X,1000,true,R6,wqfm_v1.3,135639631,0.697089274334464
1X,1000,true,R7,wqfm_v1.3,135887669,0.6983640096618358
1X,1000,true,R8,wqfm_v1.3,136606653,0.702059065679926
1X,1000,true,R9,wqfm_v1.3,135476587,0.6962513464898756
1X,100,500,R10,wqfm_v1.3,12262013,0.6301784869976359
1X,100,500,R11,wqfm_v1.3,12344736,0.6344298489053346
1X,100,500,R12,wqfm_v1.3,12402799,0.6374138657621544
1X,100,500,R13,wqfm_v1.3,12284593,0.631338935142358
1X,100,500,R14,wqfm_v1.3,12419665,0.638280655771405
1X,100,500,R15,wqfm_v1.3,12452813,0.6399842224277932
1X,100,500,R16,wqfm_v1.3,12115545,0.6226510946654332
1X,100,500,R17,wqfm_v1.3,12160961,0.6249851474971734
1X,100,500,R18,wqfm_v1.3,12351354,0.6347699660807894
1X,100,500,R19,wqfm_v1.3,12386410,0.6365715900914791
1X,100,500,R1,wqfm_v1.3,12387176,0.6366109569328811
1X,100,500,R20,wqfm_v1.3,12616735,0.6484086237023332
1X,100,500,R2,wqfm_v1.3,12186422,0.6262936581354712
1X,100,500,R3,wqfm_v1.3,12393684,0.636945420906568
1X,100,500,R4,wqfm_v1.3,12300489,0.6321558741905643
1X,100,500,R5,wqfm_v1.3,12265009,0.6303324596566965
1X,100,500,R6,wqfm_v1.3,12303372,0.6323040394696269
1X,100,500,R7,wqfm_v1.3,12197163,0.6268456675917361
1X,100,500,R8,wqfm_v1.3,12469572,0.640845513413506
1X,100,500,R9,wqfm_v1.3,12183929,0.6261655360263131
1X,100,true,R10,wqfm_v1.3,13599700,0.698925891664097
1X,100,true,R11,wqfm_v1.3,13649401,0.7014801624010689
1X,100,true,R12,wqfm_v1.3,13616457,0.6997870798643232
1X,100,true,R13,wqfm_v1.3,13588073,0.6983283482372289
1X,100,true,R14,wqfm_v1.3,13540905,0.6959042553191489
1X,100,true,R15,wqfm_v1.3,13645484,0.7012788570253881
1X,100,true,R16,wqfm_v1.3,13401968,0.6887639017370747
1X,100,true,R17,wqfm_v1.3,13552288,0.6964892589166409
1X,100,true,R18,wqfm_v1.3,13478335,0.6926886113680748
1X,100,true,R19,wqfm_v1.3,13821232,0.7103110288827218
1X,100,true,R1,wqfm_v1.3,13574102,0.6976103402199609
1X,100,true,R20,wqfm_v1.3,13808727,0.709668362627197
1X,100,true,R2,wqfm_v1.3,13825080,0.7105087881591119
1X,100,true,R3,wqfm_v1.3,13620971,0.7000190667077809
1X,100,true,R4,wqfm_v1.3,13957355,0.7173067632850242
1X,100,true,R5,wqfm_v1.3,13686452,0.7033843149347312
1X,100,true,R6,wqfm_v1.3,13718011,0.7050062185219447
1X,100,true,R7,wqfm_v1.3,13714165,0.7048085620310413
1X,100,true,R8,wqfm_v1.3,13715800,0.7048925891664097
1X,100,true,R9,wqfm_v1.3,13775873,0.7079799054373522
1X,200,500,R10,wqfm_v1.3,24488993,0.6292782660088395
1X,200,500,R11,wqfm_v1.3,24769837,0.6364949378147805
1X,200,500,R12,wqfm_v1.3,24386400,0.6266419981498612
1X,200,500,R13,wqfm_v1.3,24734344,0.6355828964950149
1X,200,500,R14,wqfm_v1.3,24893956,0.6396843457703772
1X,200,500,R15,wqfm_v1.3,24816329,0.63768961352657
1X,200,500,R16,wqfm_v1.3,24280754,0.6239272792681674
1X,200,500,R17,wqfm_v1.3,24224035,0.622469806763285
1X,200,500,R18,wqfm_v1.3,24598273,0.6320863655051907
1X,200,500,R19,wqfm_v1.3,24807524,0.6374633569739953
1X,200,500,R1,wqfm_v1.3,24597886,0.6320764210093535
1X,200,500,R20,wqfm_v1.3,25096434,0.6448872957138452
1X,200,500,R2,wqfm_v1.3,24465208,0.6286670778086134
1X,200,500,R3,wqfm_v1.3,24625944,0.6327974098057354
1X,200,500,R4,wqfm_v1.3,24658451,0.6336327217596875
1X,200,500,R5,wqfm_v1.3,24937627,0.6408065320176791
1X,200,500,R6,wqfm_v1.3,24611191,0.6324183112344537
1X,200,500,R7,wqfm_v1.3,24272338,0.6237110186041731
1X,200,500,R8,wqfm_v1.3,24551244,0.6308778908418131
1X,200,500,R9,wqfm_v1.3,24309908,0.6246764312879022
1X,200,true,R10,wqfm_v1.3,27188908,0.698656285332511
1X,200,true,R11,wqfm_v1.3,27185861,0.6985779884880254
1X,200,true,R12,wqfm_v1.3,27277164,0.7009241443108233
1X,200,true,R13,wqfm_v1.3,27028540,0.6945354096001645
1X,200,true,R14,wqfm_v1.3,27449831,0.7053610597183677
1X,200,true,R15,wqfm_v1.3,27272163,0.70079563675609
1X,200,true,R16,wqfm_v1.3,26948594,0.6924810874704491
1X,200,true,R17,wqfm_v1.3,27031665,0.6946157107616404
1X,200,true,R18,wqfm_v1.3,26981766,0.6933334875115633
1X,200,true,R19,wqfm_v1.3,27532441,0.7074838369822181
1X,200,true,R1,wqfm_v1.3,27020941,0.6943401428718265
1X,200,true,R20,wqfm_v1.3,27439018,0.705083204851475
1X,200,true,R2,wqfm_v1.3,27432320,0.7049110905540138
1X,200,true,R3,wqfm_v1.3,26912709,0.691558973172988
1X,200,true,R4,wqfm_v1.3,27687769,0.7114752030013363
1X,200,true,R5,wqfm_v1.3,27392983,0.7039002723815397
1X,200,true,R6,wqfm_v1.3,27262525,0.7005479751259123
1X,200,true,R7,wqfm_v1.3,27342757,0.7026096464179258
1X,200,true,R8,wqfm_v1.3,27259537,0.7004711943673553
1X,200,true,R9,wqfm_v1.3,27316051,0.7019233991160448
1X,25,500,R10,wqfm_v1.3,2982167,0.613046972967417
1X,25,500,R11,wqfm_v1.3,3230815,0.6641617843560489
1X,25,500,R12,wqfm_v1.3,3084128,0.6340071949840682
1X,25,500,R13,wqfm_v1.3,3154353,0.6484434165895776
1X,25,500,R14,wqfm_v1.3,3114752,0.6403026004728133
1X,25,500,R15,wqfm_v1.3,3142794,0.6460672217082948
1X,25,500,R16,wqfm_v1.3,3083406,0.6338587727412889
1X,25,500,R17,wqfm_v1.3,3081478,0.633462431904615
1X,25,500,R18,wqfm_v1.3,3080432,0.6332474046664611
1X,25,500,R19,wqfm_v1.3,3168743,0.651401582896495
1X,25,500,R1,wqfm_v1.3,3103628,0.6380158289649501
1X,25,500,R20,wqfm_v1.3,3190494,0.6558729571384521
1X,25,500,R2,wqfm_v1.3,3031726,0.623234864837085
1X,25,500,R3,wqfm_v1.3,3176351,0.6529655668619591
1X,25,500,R4,wqfm_v1.3,3086950,0.6345873162709426
1X,25,500,R5,wqfm_v1.3,3087862,0.6347747969986638
1X,25,500,R6,wqfm_v1.3,3248363,0.6677691437968959
1X,25,500,R7,wqfm_v1.3,3072916,0.6317023332305478
1X,25,500,R8,wqfm_v1.3,3093473,0.6359282557302909
1X,25,500,R9,wqfm_v1.3,3119417,0.6412615890636242
1X,500,500,R10,wqfm_v1.3,61693529,0.6341199403844178
1X,500,500,R11,wqfm_v1.3,61337407,0.6304595230753418
1X,500,500,R12,wqfm_v1.3,61579004,0.6329427895981088
1X,500,500,R13,wqfm_v1.3,61702449,0.6342116250385446
1X,500,500,R14,wqfm_v1.3,61782898,0.6350385240004112
1X,500,500,R15,wqfm_v1.3,61355960,0.6306502209887964
1X,500,500,R16,wqfm_v1.3,60977565,0.6267608695652174
1X,500,500,R17,wqfm_v1.3,60929001,0.6262617021276595
1X,500,500,R18,wqfm_v1.3,61650393,0.6336765649090348
1X,500,500,R19,wqfm_v1.3,61700667,0.6341933086648165
1X,500,500,R1,wqfm_v1.3,61226182,0.6293162914996403
1X,500,500,R20,wqfm_v1.3,62068768,0.6379768527083975
1X,500,500,R2,wqfm_v1.3,61370542,0.6308001027854867
1X,500,500,R3,wqfm_v1.3,61209429,0.6291440949737896
1X,500,500,R4,wqfm_v1.3,62034517,0.6376248021379382
1X,500,500,R5,wqfm_v1.3,61678564,0.6339661219035873
1X,500,500,R6,wqfm_v1.3,61478411,0.6319088395518553
1X,500,500,R7,wqfm_v1.3,61341307,0.6304996094151506
1X,500,500,R8,wqfm_v1.3,61642611,0.6335965772432932
1X,500,500,R9,wqfm_v1.3,61027298,0.6272720526261691
1X,500,true,R10,wqfm_v1.3,68212644,0.701126981190256
1X,500,true,R11,wqfm_v1.3,67808385,0.6969717853839038
1X,500,true,R12,wqfm_v1.3,68340501,0.7024411655874191
1X,500,true,R13,wqfm_v1.3,67953969,0.698468177613321
1X,500,true,R14,wqfm_v1.3,68133423,0.7003127042861548
1X,500,true,R15,wqfm_v1.3,67811229,0.6970010175763183
1X,500,true,R16,wqfm_v1.3,67467580,0.6934688046047898
1X,500,true,R17,wqfm_v1.3,67737028,0.6962383389865351
1X,500,true,R18,wqfm_v1.3,67566180,0.6944822695035461
1X,500,true,R19,wqfm_v1.3,68415960,0.7032167745914277
1X,500,true,R1,wqfm_v1.3,67437087,0.6931553808202282
1X,500,true,R20,wqfm_v1.3,68504747,0.7041293760920958
1X,500,true,R2,wqfm_v1.3,68183794,0.7008304450611573
1X,500,true,R3,wqfm_v1.3,68269973,0.7017162401068969
1X,500,true,R4,wqfm_v1.3,68493128,0.7040099496351115
1X,500,true,R5,wqfm_v1.3,68718259,0.7063239695754959
1X,500,true,R6,wqfm_v1.3,68012134,0.6990660293966492
1X,500,true,R7,wqfm_v1.3,68007377,0.6990171343406311
1X,500,true,R8,wqfm_v1.3,68198087,0.7009773563572823
1X,500,true,R9,wqfm_v1.3,67844595,0.6973439716312057
1X,50,500,R10,wqfm_v1.3,6041108,0.6209382259224997
1X,50,500,R11,wqfm_v1.3,6272000,0.6446705725151609
1X,50,500,R12,wqfm_v1.3,6118542,0.6288973172987974
1X,50,500,R13,wqfm_v1.3,6204003,0.6376814677767499
1X,50,500,R14,wqfm_v1.3,6293107,0.6468400657827115
1X,50,500,R15,wqfm_v1.3,6225312,0.6398717237126118
1X,50,500,R16,wqfm_v1.3,5992036,0.6158943365196834
1X,50,500,R17,wqfm_v1.3,6178454,0.6350554013773255
1X,50,500,R18,wqfm_v1.3,6186157,0.635847157981293
1X,50,500,R19,wqfm_v1.3,6288436,0.6463599547743859
1X,50,500,R1,wqfm_v1.3,6215063,0.6388182752595334
1X,50,500,R20,wqfm_v1.3,6346986,0.6523780450200432
1X,50,500,R2,wqfm_v1.3,6149284,0.6320571487305993
1X,50,500,R3,wqfm_v1.3,6222064,0.639537876451845
1X,50,500,R4,wqfm_v1.3,6166481,0.6338247507451947
1X,50,500,R5,wqfm_v1.3,6169003,0.6340839757426251
1X,50,500,R6,wqfm_v1.3,6262210,0.6436643026004728
1X,50,500,R7,wqfm_v1.3,6172975,0.634492239695755
1X,50,500,R8,wqfm_v1.3,6236825,0.6410550930208655
1X,50,500,R9,wqfm_v1.3,6081574,0.6250975434268681
1X,50,true,R10,wqfm_v1.3,6785488,0.6974496865042656
1X,50,true,R11,wqfm_v1.3,6855133,0.7046081817247405
1X,50,true,R12,wqfm_v1.3,6727652,0.6915049850961045
1X,50,true,R13,wqfm_v1.3,6824429,0.7014522561414328
1X,50,true,R14,wqfm_v1.3,6844693,0.7035351012437044
1X,50,true,R15,wqfm_v1.3,6785836,0.6974854558536334
1X,50,true,R16,wqfm_v1.3,6643221,0.6828267036694419
1X,50,true,R17,wqfm_v1.3,6851220,0.7042059821153254
1X,50,true,R18,wqfm_v1.3,6757072,0.694528934114503
1X,50,true,R19,wqfm_v1.3,6992483,0.718725768321513
1X,50,true,R1,wqfm_v1.3,6793403,0.6982632336314113
1X,50,true,R20,wqfm_v1.3,6930293,0.7123335389043067
1X,50,true,R2,wqfm_v1.3,6990462,0.718518038852914
1X,50,true,R3,wqfm_v1.3,6764625,0.6953052728954672
1X,50,true,R4,wqfm_v1.3,6896672,0.7088777880563264
1X,50,true,R5,wqfm_v1.3,6799093,0.6988480830506733
1X,50,true,R6,wqfm_v1.3,6985453,0.7180031863500874
1X,50,true,R7,wqfm_v1.3,6857440,0.7048453078425326
1X,50,true,R8,wqfm_v1.3,6903778,0.7096081817247405
1X,50,true,R9,wqfm_v1.3,6796298,0.6985607976153767
2X,1000,500,R10,wqfm_v1.3,132667194,0.6818131051495528
2X,1000,500,R11,wqfm_v1.3,131298423,0.6747786154794942
2X,1000,500,R12,wqfm_v1.3,130769333,0.6720594768218727
2X,1000,500,R13,wqfm_v1.3,131716027,0.6769247969986638
2X,1000,500,R14,wqfm_v1.3,131152794,0.6740301880974406
2X,1000,500,R15,wqfm_v1.3,131953206,0.6781437249460376
2X,1000,500,R16,wqfm_v1.3,131188404,0.6742131976564909
2X,1000,500,R17,wqfm_v1.3,132086146,0.6788269400760613
2X,1000,500,R18,wqfm_v1.3,131419383,0.6754002621029911
2X,1000,500,R19,wqfm_v1.3,131562909,0.6761378815911193
2X,1000,500,R1,wqfm_v1.3,131819417,0.6774561465721041
2X,1000,500,R20,wqfm_v1.3,131279849,0.674683158598006
2X,1000,500,R2,wqfm_v1.3,131579137,0.676221281735019
2X,1000,500,R3,wqfm_v1.3,131728738,0.6769901223147292
2X,1000,500,R4,wqfm_v1.3,131459993,0.6756089680337136
2X,1000,500,R5,wqfm_v1.3,132045160,0.6786163017781889
2X,1000,500,R6,wqfm_v1.3,131438864,0.6755003803063008
2X,1000,500,R7,wqfm_v1.3,131790700,0.6773085620310412
2X,1000,500,R8,wqfm_v1.3,131650183,0.6765864066193853
2X,1000,500,R9,wqfm_v1.3,131787536,0.677292301367047
2X,1000,true,R10,wqfm_v1.3,148864805,0.7650570716414842
2X,1000,true,R11,wqfm_v1.3,148660674,0.7640079864323157
2X,1000,true,R12,wqfm_v1.3,148859258,0.7650285640867509
2X,1000,true,R13,wqfm_v1.3,148331566,0.762316610134649
2X,1000,true,R14,wqfm_v1.3,148371984,0.7625243293246994
2X,1000,true,R15,wqfm_v1.3,148185540,0.7615661424606845
2X,1000,true,R16,wqfm_v1.3,148354028,0.7624320485147498
2X,1000,true,R17,wqfm_v1.3,148402722,0.7626823003391922
2X,1000,true,R18,wqfm_v1.3,148458155,0.7629671857333744
2X,1000,true,R19,wqfm_v1.3,148571738,0.7635509199301058
2X,1000,true,R1,wqfm_v1.3,148356284,0.7624436427176483
2X,1000,true,R20,wqfm_v1.3,148600749,0.763700015417823
2X,1000,true,R2,wqfm_v1.3,148557269,0.7634765597697605
2X,1000,true,R3,wqfm_v1.3,148639527,0.7638993061979649
2X,1000,true,R4,wqfm_v1.3,148559719,0.76348915099188
2X,1000,true,R5,wqfm_v1.3,148752248,0.7644786103402199
2X,1000,true,R6,wqfm_v1.3,147941747,0.7603132233528626
2X,1000,true,R7,wqfm_v1.3,148544453,0.76341069482989
2X,1000,true,R8,wqfm_v1.3,148567304,0.7635281323877069
2X,1000,true,R9,wqfm_v1.3,148162926,0.761449922910885
0.5X,1000,500,R10,wqmc_v3.0,109547751,0.5629959451125501
0.5X,1000,500,R11,wqmc_v3.0,110488053,0.5678284150477952
0.5X,1000,500,R12,wqmc_v3.0,109708914,0.5638242059821154
0.5X,1000,500,R13,wqmc_v3.0,109683267,0.5636923990132593
0.5X,1000,500,R14,wqmc_v3.0,109645699,0.5634993267550622
0.5X,1000,500,R15,wqmc_v3.0,109949566,0.5650609826292528
0.5X,1000,500,R16,wqmc_v3.0,109009489,0.5602296690307329
0.5X,1000,500,R17,wqmc_v3.0,110592423,0.5683648011100833
0.5X,1000,500,R18,wqmc_v3.0,110198068,0.5663381025799157
0.5X,1000,500,R19,wqmc_v3.0,110162313,0.566154347826087
0.5X,1000,500,R1,wqmc_v3.0,110816911,0.5695185065268784
0.5X,1000,500,R20,wqmc_v3.0,109930146,0.5649611779216774
0.5X,1000,500,R2,wqmc_v3.0,109358966,0.5620257272073184
0.5X,1000,500,R3,wqmc_v3.0,110898366,0.5699371261177921
0.5X,1000,500,R4,wqmc_v3.0,109490120,0.5626997635933806
0.5X,1000,500,R5,wqmc_v3.0,109899060,0.5648014184397163
0.5X,1000,500,R6,wqmc_v3.0,109231440,0.5613703361085415
0.5X,1000,500,R7,wqmc_v3.0,109317968,0.561815027238154
0.5X,1000,500,R8,wqmc_v3.0,110293498,0.5668285435296536
0.5X,1000,500,R9,wqmc_v3.0,109544948,0.5629815397265906
0.5X,1000,true,R10,wqmc_v3.0,120035384,0.6168947682187275
0.5X,1000,true,R11,wqmc_v3.0,119425996,0.6137629561105972
0.5X,1000,true,R12,wqmc_v3.0,119318827,0.613212185219447
0.5X,1000,true,R13,wqmc_v3.0,119099078,0.6120828348237229
0.5X,1000,true,R14,wqmc_v3.0,119497273,0.6141292681673348
0.5X,1000,true,R15,wqmc_v3.0,119208412,0.6126447322438072
0.5X,1000,true,R16,wqmc_v3.0,119579492,0.6145518141638401
0.5X,1000,true,R17,wqmc_v3.0,120694481,0.6202820485147497
0.5X,1000,true,R18,wqmc_v3.0,120074861,0.6170976513516292
0.5X,1000,true,R19,wqmc_v3.0,119437040,0.613819714256347
0.5X,1000,true,R1,wqmc_v3.0,120400057,0.6187689228080995
0.5X,1000,true,R20,wqmc_v3.0,119747342,0.6154144413608799
0.5X,1000,true,R2,wqmc_v3.0,119368548,0.6134677150786308
0.5X,1000,true,R3,wqmc_v3.0,120276108,0.6181319148936171
0.5X,1000,true,R4,wqmc_v3.0,119113001,0.6121543889402816
0.5X,1000,true,R5,wqmc_v3.0,118849410,0.6107997224791859
0.5X,1000,true,R6,wqmc_v3.0,119215941,0.6126834258402714
0.5X,1000,true,R7,wqmc_v3.0,118621133,0.6096265443519375
0.5X,1000,true,R8,wqmc_v3.0,120141473,0.6174399886935965
0.5X,1000,true,R9,wqmc_v3.0,119484329,0.6140627454003494
1X,1000,500,R10,wqmc_v3.0,123354822,0.633954270736972
1X,1000,500,R11,wqmc_v3.0,122289031,0.6284768784047693
1X,1000,500,R12,wqmc_v3.0,123030459,0.6322872802960222
1X,1000,500,R13,wqmc_v3.0,123214900,0.633235173193545
1X,1000,500,R14,wqmc_v3.0,122858413,0.631403088703875
1X,1000,500,R15,wqmc_v3.0,122474888,0.6294320485147498
1X,1000,500,R16,wqmc_v3.0,122386626,0.6289784458834412
1X,1000,500,R17,wqmc_v3.0,122382143,0.6289554065165999
1X,1000,500,R18,wqmc_v3.0,122512540,0.6296255524719909
1X,1000,500,R19,wqmc_v3.0,123049915,0.6323872700174735
1X,1000,500,R1,wqmc_v3.0,121871720,0.6263322026929797
1X,1000,500,R20,wqmc_v3.0,123242755,0.6333783276801316
1X,1000,500,R2,wqmc_v3.0,123279440,0.6335668619590914
1X,1000,500,R3,wqmc_v3.0,122706991,0.6306248895056018
1X,1000,500,R4,wqmc_v3.0,124096728,0.6377671292013568
1X,1000,500,R5,wqmc_v3.0,123609422,0.6352627299825264
1X,1000,500,R6,wqmc_v3.0,122963432,0.631942810155206
1X,1000,500,R7,wqmc_v3.0,122342639,0.6287523846232912
1X,1000,500,R8,wqmc_v3.0,123865048,0.6365764621235481
1X,1000,500,R9,wqmc_v3.0,121786634,0.6258949223969575
1X,1000,true,R10,wqmc_v3.0,136262521,0.7002904769246583
1X,1000,true,R11,wqmc_v3.0,135412100,0.6959199301058691
1X,1000,true,R12,wqmc_v3.0,136399483,0.700994362216055
1X,1000,true,R13,wqmc_v3.0,135937288,0.6986190153150376
1X,1000,true,R14,wqmc_v3.0,135576091,0.6967627248432521
1X,1000,true,R15,wqmc_v3.0,135281148,0.6952469318532223
1X,1000,true,R16,wqmc_v3.0,135515813,0.6964529396649193
1X,1000,true,R17,wqmc_v3.0,135591720,0.6968430465618255
1X,1000,true,R18,wqmc_v3.0,135254436,0.6951096515572002
1X,1000,true,R19,wqmc_v3.0,136625576,0.7021563161681571
1X,1000,true,R1,wqmc_v3.0,135125270,0.6944458320485147
1X,1000,true,R20,wqmc_v3.0,135981849,0.6988480265186555
1X,1000,true,R2,wqmc_v3.0,136185175,0.6998929746119847
1X,1000,true,R3,wqmc_v3.0,136719363,0.7026383132901635
1X,1000,true,R4,wqmc_v3.0,136706713,0.7025733014698324
1X,1000,true,R5,wqmc_v3.0,137174127,0.7049754702436016
1X,1000,true,R6,wqmc_v3.0,135667742,0.6972337444752801
1X,1000,true,R7,wqmc_v3.0,135901288,0.6984340014389968
1X,1000,true,R8,wqmc_v3.0,136443784,0.7012220372083462
1X,1000,true,R9,wqmc_v3.0,135267542,0.6951770068866276
1X,100,500,R10,wqmc_v3.0,12265643,0.6303650426559769
1X,100,500,R11,wqmc_v3.0,12323851,0.6333565114605818
1X,100,500,R12,wqmc_v3.0,12439019,0.6392753109260972
1X,100,500,R13,wqmc_v3.0,12333208,0.6338373933600575
1X,100,500,R14,wqmc_v3.0,12429821,0.6388026004728132
1X,100,500,R15,wqmc_v3.0,12463659,0.6405416281221091
1X,100,500,R16,wqmc_v3.0,12110411,0.6223872443211018
1X,100,500,R17,wqmc_v3.0,12189125,0.6264325727207318
1X,100,500,R18,wqmc_v3.0,12359436,0.6351853222325008
1X,100,500,R19,wqmc_v3.0,12385348,0.636517010998047
1X,100,500,R1,wqmc_v3.0,12381825,0.6363359543632439
1X,100,500,R20,wqmc_v3.0,12641609,0.6496869668002878
1X,100,500,R2,wqmc_v3.0,12297561,0.6320053962380512
1X,100,500,R3,wqmc_v3.0,12379772,0.6362304450611573
1X,100,500,R4,wqmc_v3.0,12303830,0.6323275773460787
1X,100,500,R5,wqmc_v3.0,12280020,0.6311039161270429
1X,100,500,R6,wqmc_v3.0,12345214,0.6344544146366533
1X,100,500,R7,wqmc_v3.0,12263252,0.6302421626066399
1X,100,500,R8,wqmc_v3.0,12495450,0.6421754548257786
1X,100,500,R9,wqmc_v3.0,12166748,0.6252825573029088
1X,100,true,R10,wqmc_v3.0,13608993,0.6994034844279987
1X,100,true,R11,wqmc_v3.0,13649698,0.7014954260458424
1X,100,true,R12,wqmc_v3.0,13610006,0.6994555452770069
1X,100,true,R13,wqmc_v3.0,13587651,0.6983066604995375
1X,100,true,R14,wqmc_v3.0,13561021,0.6969380717442697
1X,100,true,R15,wqmc_v3.0,13621651,0.7000540137732553
1X,100,true,R16,wqmc_v3.0,13371892,0.6872182135882413
1X,100,true,R17,wqmc_v3.0,13565315,0.6971587521841915
1X,100,true,R18,wqmc_v3.0,13446527,0.6910539109877685
1X,100,true,R19,wqmc_v3.0,13822578,0.7103802035152637
1X,100,true,R1,wqmc_v3.0,13571203,0.6974613526570048
1X,100,true,R20,wqmc_v3.0,13811732,0.7098227978209477
1X,100,true,R2,wqmc_v3.0,13824655,0.7104869462431904
1X,100,true,R3,wqmc_v3.0,13606651,0.6992831226230857
1X,100,true,R4,wqmc_v3.0,13991309,0.719051752492548
1X,100,true,R5,wqmc_v3.0,13674672,0.7027789084181314
1X,100,true,R6,wqmc_v3.0,13693201,0.7037311645595642
1X,100,true,R7,wqmc_v3.0,13705057,0.7043404769246583
1X,100,true,R8,wqmc_v3.0,13710521,0.7046212868742934
1X,100,true,R9,wqmc_v3.0,13759762,0.7071519169493268
1X,200,500,R10,wqmc_v3.0,24572300,0.6314189536437455
1X,200,500,R11,wqmc_v3.0,24741785,0.6357741031966286
1X,200,500,R12,wqmc_v3.0,24407572,0.6271860417309076
1X,200,500,R13,wqmc_v3.0,24654871,0.6335407287491006
1X,200,500,R14,wqmc_v3.0,24854710,0.6386758659677254
1X,200,500,R15,wqmc_v3.0,24835831,0.6381907441669237
1X,200,500,R16,wqmc_v3.0,24377686,0.6264180799671086
1X,200,500,R17,wqmc_v3.0,24190811,0.6216160705108439
1X,200,500,R18,wqmc_v3.0,24623538,0.6327355843354918
1X,200,500,R19,wqmc_v3.0,24763971,0.6363442028985508
1X,200,500,R1,wqmc_v3.0,24562508,0.6311673347723301
1X,200,500,R20,wqmc_v3.0,25083230,0.6445480008222839
1X,200,500,R2,wqmc_v3.0,24502345,0.6296213639634084
1X,200,500,R3,wqmc_v3.0,24666244,0.6338329735841299
1X,200,500,R4,wqmc_v3.0,24723603,0.6353068917668825
1X,200,500,R5,wqmc_v3.0,24933143,0.6406913094871004
1X,200,500,R6,wqmc_v3.0,24642536,0.6332237640045225
1X,200,500,R7,wqmc_v3.0,24285748,0.6240556069482989
1X,200,500,R8,wqmc_v3.0,24629948,0.6329002980779114
1X,200,500,R9,wqmc_v3.0,24323519,0.6250261846027341
1X,200,true,R10,wqmc_v3.0,27180967,0.6984522304450611
1X,200,true,R11,wqmc_v3.0,27135166,0.6972753109260972
1X,200,true,R12,wqmc_v3.0,27258579,0.7004465772432933
1X,200,true,R13,wqmc_v3.0,27032957,0.6946489104738411
1X,200,true,R14,wqmc_v3.0,27448577,0.7053288364682907
1X,200,true,R15,wqmc_v3.0,27189634,0.6986749408983451
1X,200,true,R16,wqmc_v3.0,26915669,0.691635034433138
