NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
10,2000000,1e-06,20,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,1,0.125,0.8281754063170806,0.095,0.0
10,2000000,1e-06,20,estimatedgenetre,250,astral_3_v5.7.7,heron07,1,0.125,0.8281754063170806,1.251,0.0
10,2000000,1e-06,20,estimatedgenetre,250,fastral,heron07,1,0.125,0.8281754063170806,4.913,0.0
10,2000000,1e-06,20,estimatedgenetre,250,wqfm_v1.3,heron07,1,0.125,0.8281754063170806,4.3740000000000006,0.8166438042981252
10,2000000,1e-06,20,estimatedgenetre,250,wqmc_v3.0,heron07,1,0.125,0.8281754063170806,3.663,0.9751569751569752
10,2000000,1e-06,20,estimatedgenetre,250,TRUE,heron07,0,0.0,0.8281508739650414,0.0,0.0
10,2000000,1e-06,21,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0,0.0,0.8527151515151515,0.095,0.0
10,2000000,1e-06,21,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron08,0,0.0,0.8527151515151515,0.095,0.0
10,2000000,1e-06,21,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron08,0,0.0,0.8527151515151515,0.094,0.0
10,2000000,1e-06,21,estimatedgenetre,250,astral_3_v5.7.7,heron08,0,0.0,0.8527151515151515,1.139,0.0
10,2000000,1e-06,21,estimatedgenetre,250,fastral,heron08,0,0.0,0.8527151515151515,4.966,0.0
10,2000000,1e-06,21,estimatedgenetre,250,wqfm_v1.3,heron08,0,0.0,0.8527151515151515,4.58,0.8004366812227074
10,2000000,1e-06,21,estimatedgenetre,250,wqmc_v3.0,heron08,0,0.0,0.8527151515151515,3.7510000000000003,0.9773393761663556
10,2000000,1e-06,21,estimatedgenetre,250,TRUE,heron08,0,0.0,0.8527151515151515,0.0,0.0
10,2000000,1e-06,22,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,0,0.0,0.8893090909090909,0.09300000000000001,0.0
10,2000000,1e-06,22,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron09,0,0.0,0.8893090909090909,0.092,0.0
10,2000000,1e-06,22,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,0,0.0,0.8893090909090909,0.092,0.0
10,2000000,1e-06,22,estimatedgenetre,250,astral_3_v5.7.7,heron09,0,0.0,0.8893090909090909,1.183,0.0
10,2000000,1e-06,22,estimatedgenetre,250,fastral,heron09,0,0.0,0.8893090909090909,4.9239999999999995,0.0
10,2000000,1e-06,22,estimatedgenetre,250,wqfm_v1.3,heron09,0,0.0,0.8893090909090909,5.484,0.8417213712618526
10,2000000,1e-06,22,estimatedgenetre,250,wqmc_v3.0,heron09,0,0.0,0.8893090909090909,4.707999999999998,0.9804587935429058
10,2000000,1e-06,22,estimatedgenetre,250,TRUE,heron09,0,0.0,0.8893090909090909,0.0,0.0
10,2000000,1e-06,23,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0,0.0,0.8720606060606061,0.09699999999999999,0.0
10,2000000,1e-06,23,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron10,0,0.0,0.8720606060606061,0.095,0.0
10,2000000,1e-06,23,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,0,0.0,0.8720606060606061,0.095,0.0
10,2000000,1e-06,23,estimatedgenetre,250,astral_3_v5.7.7,heron10,0,0.0,0.8720606060606061,1.129,0.0
10,2000000,1e-06,23,estimatedgenetre,250,fastral,heron10,0,0.0,0.8720606060606061,4.8389999999999995,0.0
10,2000000,1e-06,23,estimatedgenetre,250,wqfm_v1.3,heron10,0,0.0,0.8720606060606061,4.309,0.8303550707820839
10,2000000,1e-06,23,estimatedgenetre,250,wqmc_v3.0,heron10,0,0.0,0.8720606060606061,3.668,0.97546346782988
10,2000000,1e-06,23,estimatedgenetre,250,TRUE,heron10,0,0.0,0.8720606060606061,0.0,0.0
10,2000000,1e-06,24,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,1,0.125,0.7330693894561366,0.106,0.0
10,2000000,1e-06,24,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron11,1,0.125,0.7330693894561366,0.099,0.0
10,2000000,1e-06,24,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,1,0.125,0.7330693894561366,0.098,0.0
10,2000000,1e-06,24,estimatedgenetre,250,astral_3_v5.7.7,heron11,1,0.125,0.7334340487601584,1.4169999999999998,0.0
10,2000000,1e-06,24,estimatedgenetre,250,fastral,heron11,1,0.125,0.7334340487601584,4.831,0.0
10,2000000,1e-06,24,estimatedgenetre,250,wqfm_v1.3,heron11,1,0.125,0.7334340487601584,4.39,0.8075170842824602
10,2000000,1e-06,24,estimatedgenetre,250,wqmc_v3.0,heron11,1,0.125,0.7334340487601584,3.665,0.9672578444747612
10,2000000,1e-06,24,estimatedgenetre,250,TRUE,heron11,0,0.0,0.7318017642564423,0.0,0.0
10,2000000,1e-06,25,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron00,0,0.0,0.8788242424242424,0.184,0.0
10,2000000,1e-06,25,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron00,0,0.0,0.8788242424242424,0.179,0.0
10,2000000,1e-06,25,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron00,0,0.0,0.8788242424242424,0.179,0.0
10,2000000,1e-06,25,estimatedgenetre,250,astral_3_v5.7.7,heron00,0,0.0,0.8788242424242424,1.864,0.0
10,2000000,1e-06,25,estimatedgenetre,250,fastral,heron00,0,0.0,0.8788242424242424,7.278,0.0
10,2000000,1e-06,25,estimatedgenetre,250,wqfm_v1.3,heron00,0,0.0,0.8788242424242424,7.067,0.7985000707513796
10,2000000,1e-06,25,estimatedgenetre,250,wqmc_v3.0,heron00,0,0.0,0.8788242424242424,5.8119999999999985,0.9709222298692362
10,2000000,1e-06,25,estimatedgenetre,250,TRUE,heron00,0,0.0,0.8788242424242424,0.0,0.0
10,2000000,1e-06,26,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0,0.0,0.8783636363636363,0.10099999999999999,0.0
10,2000000,1e-06,26,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron01,0,0.0,0.8783636363636363,0.1,0.0
