NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,QS,NQS
200,500000,0.0000001,50,estimatedgenetre,250,treeqmc_n2_v1.0.0,6368173336,0.4038275197394487
200,500000,0.0000001,50,truegenetrees,1000,treeqmc_n2_v1.0.0,32165721111,0.48737159506260386
200,500000,0.0000001,50,truegenetrees,250,treeqmc_n2_v1.0.0,8018479049,0.4859805767265394
200,500000,0.000001,01,estimatedgenetre,1000,treeqmc_n2_v1.0.0,34295950577,0.5196486169310746
200,500000,0.000001,01,estimatedgenetre,250,treeqmc_n2_v1.0.0,8665929153,0.5252209579784949
200,500000,0.000001,01,truegenetrees,1000,treeqmc_n2_v1.0.0,34996094325,0.5302571098368368
200,500000,0.000001,01,truegenetrees,250,treeqmc_n2_v1.0.0,8827067477,0.5349871611638776
200,500000,0.000001,02,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31999392347,0.4880047391363443
200,500000,0.000001,02,estimatedgenetre,250,treeqmc_n2_v1.0.0,8009139388,0.48806946858591477
200,500000,0.000001,02,truegenetrees,1000,treeqmc_n2_v1.0.0,34393236027,0.5211226648393482
200,500000,0.000001,02,truegenetrees,250,treeqmc_n2_v1.0.0,8641086077,0.5237152793668327
200,500000,0.000001,03,estimatedgenetre,1000,treeqmc_n2_v1.0.0,21757630136,0.47835469249341267
200,500000,0.000001,03,estimatedgenetre,250,treeqmc_n2_v1.0.0,5092140261,0.4774842411578964
200,500000,0.000001,03,truegenetrees,1000,treeqmc_n2_v1.0.0,33403390825,0.5061246353128526
200,500000,0.000001,03,truegenetrees,250,treeqmc_n2_v1.0.0,8321495798,0.5043456873088494
200,500000,0.000001,04,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31575535123,0.4784509277099332
200,500000,0.000001,04,estimatedgenetre,250,treeqmc_n2_v1.0.0,7942200797,0.4814176755859209
200,500000,0.000001,04,truegenetrees,1000,treeqmc_n2_v1.0.0,33248781252,0.5037820074592774
200,500000,0.000001,04,truegenetrees,250,treeqmc_n2_v1.0.0,8356294081,0.5064547268833236
200,500000,0.000001,05,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31073624659,0.47082452129669083
200,500000,0.000001,05,estimatedgenetre,250,treeqmc_n2_v1.0.0,7765506186,0.47064926868372103
200,500000,0.000001,05,truegenetrees,1000,treeqmc_n2_v1.0.0,32128463710,0.48680707487384156
200,500000,0.000001,05,truegenetrees,250,treeqmc_n2_v1.0.0,8010061620,0.485470416760419
200,500000,0.000001,06,estimatedgenetre,1000,treeqmc_n2_v1.0.0,34277056011,0.519363384191744
200,500000,0.000001,06,estimatedgenetre,250,treeqmc_n2_v1.0.0,8565442317,0.5191308437738207
200,500000,0.000001,06,truegenetrees,1000,treeqmc_n2_v1.0.0,34906082448,0.5288932594223946
200,500000,0.000001,06,truegenetrees,250,treeqmc_n2_v1.0.0,8723488421,0.5287094856765359
200,500000,0.000001,07,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27791047678,0.4388405337120097
200,500000,0.000001,07,estimatedgenetre,250,treeqmc_n2_v1.0.0,6948475936,0.4359107193333961
200,500000,0.000001,07,truegenetrees,1000,treeqmc_n2_v1.0.0,32757813234,0.4963429121182575
200,500000,0.000001,07,truegenetrees,250,treeqmc_n2_v1.0.0,8141811991,0.4934554873568809
200,500000,0.000001,08,estimatedgenetre,1000,treeqmc_n2_v1.0.0,715998582,0.43708928550766646
200,500000,0.000001,08,estimatedgenetre,250,treeqmc_n2_v1.0.0,113834853,0.3671499712762469
200,500000,0.000001,08,truegenetrees,1000,treeqmc_n2_v1.0.0,34611437607,0.5244288320389828
200,500000,0.000001,08,truegenetrees,250,treeqmc_n2_v1.0.0,8605168989,0.5215384317335207
200,500000,0.000001,09,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29852677832,0.46336355984456884
200,500000,0.000001,09,estimatedgenetre,250,treeqmc_n2_v1.0.0,7424229057,0.4627634641917406
200,500000,0.000001,09,truegenetrees,1000,treeqmc_n2_v1.0.0,32465655213,0.49191616476775557
200,500000,0.000001,09,truegenetrees,250,treeqmc_n2_v1.0.0,8110914743,0.4915828800568499
200,500000,0.000001,10,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31105043609,0.47479030183651966
200,500000,0.000001,10,estimatedgenetre,250,treeqmc_n2_v1.0.0,7719136954,0.4712233691422365
200,500000,0.000001,10,truegenetrees,1000,treeqmc_n2_v1.0.0,33097758836,0.5014937318281442
200,500000,0.000001,10,truegenetrees,250,treeqmc_n2_v1.0.0,8261900000,0.5007337304644738
200,500000,0.000001,11,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32390540142,0.49506767111578476
200,500000,0.000001,11,estimatedgenetre,250,treeqmc_n2_v1.0.0,8159026634,0.49661205580918266
200,500000,0.000001,11,truegenetrees,1000,treeqmc_n2_v1.0.0,34872912506,0.5283906719789206
200,500000,0.000001,11,truegenetrees,250,treeqmc_n2_v1.0.0,8702448120,0.5274342840389191
200,500000,0.000001,12,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27166091542,0.41927577912325004
200,500000,0.000001,12,estimatedgenetre,250,treeqmc_n2_v1.0.0,6751100549,0.41689214401890995
200,500000,0.000001,12,truegenetrees,1000,treeqmc_n2_v1.0.0,33718904846,0.5109052702984241
200,500000,0.000001,12,truegenetrees,250,treeqmc_n2_v1.0.0,8388291975,0.5083940416692235
200,500000,0.000001,13,estimatedgenetre,1000,treeqmc_n2_v1.0.0,33519391357,0.5079017829870991
200,500000,0.000001,13,estimatedgenetre,250,treeqmc_n2_v1.0.0,8374277545,0.5076088094466059
200,500000,0.000001,13,truegenetrees,1000,treeqmc_n2_v1.0.0,34885222556,0.5285771925510259
200,500000,0.000001,13,truegenetrees,250,treeqmc_n2_v1.0.0,8702535955,0.5274396075053391
200,500000,0.000001,14,estimatedgenetre,1000,treeqmc_n2_v1.0.0,33548853265,0.5083286667772755
200,500000,0.000001,14,estimatedgenetre,250,treeqmc_n2_v1.0.0,8379218387,0.5078441134967768
200,500000,0.000001,14,truegenetrees,1000,treeqmc_n2_v1.0.0,33993820439,0.5150707622084492
200,500000,0.000001,14,truegenetrees,250,treeqmc_n2_v1.0.0,8504747086,0.5154521036359242
200,500000,0.000001,15,estimatedgenetre,1000,treeqmc_n2_v1.0.0,18377767693,0.40813173984953344
200,500000,0.000001,15,estimatedgenetre,250,treeqmc_n2_v1.0.0,4684510295,0.40670697423190594
200,500000,0.000001,15,truegenetrees,1000,treeqmc_n2_v1.0.0,33052839251,0.5008131150399973
200,500000,0.000001,15,truegenetrees,250,treeqmc_n2_v1.0.0,8295489970,0.5027695371172158
200,500000,0.000001,16,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32581897715,0.49367745883041014
200,500000,0.000001,16,estimatedgenetre,250,treeqmc_n2_v1.0.0,8056972801,0.48831358971853084
200,500000,0.000001,16,truegenetrees,1000,treeqmc_n2_v1.0.0,33450083287,0.5068321145452879
200,500000,0.000001,16,truegenetrees,250,treeqmc_n2_v1.0.0,8285230698,0.5021477475118696
200,500000,0.000001,17,estimatedgenetre,1000,treeqmc_n2_v1.0.0,33633038415,0.5096046748177758
200,500000,0.000001,17,estimatedgenetre,250,treeqmc_n2_v1.0.0,8405303153,0.5094251147118996
200,500000,0.000001,17,truegenetrees,1000,treeqmc_n2_v1.0.0,33989415970,0.5150040261612601
200,500000,0.000001,17,truegenetrees,250,treeqmc_n2_v1.0.0,8478249032,0.5138461208196872
200,500000,0.000001,18,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32044470236,0.48935621349685837
200,500000,0.000001,18,estimatedgenetre,250,treeqmc_n2_v1.0.0,7996517665,0.4882926135887507
200,500000,0.000001,18,truegenetrees,1000,treeqmc_n2_v1.0.0,34238328976,0.518775529630665
200,500000,0.000001,18,truegenetrees,250,treeqmc_n2_v1.0.0,8538508603,0.5174983073364713
200,500000,0.000001,19,estimatedgenetre,1000,treeqmc_n2_v1.0.0,28677772142,0.45102077977212207
200,500000,0.000001,19,estimatedgenetre,250,treeqmc_n2_v1.0.0,7157929556,0.4507895345448935
200,500000,0.000001,19,truegenetrees,1000,treeqmc_n2_v1.0.0,35095037451,0.5317562855889579
200,500000,0.000001,19,truegenetrees,250,treeqmc_n2_v1.0.0,8758752033,0.5308467277136474
200,500000,0.000001,20,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29177104588,0.46039282350029775
200,500000,0.000001,20,estimatedgenetre,250,treeqmc_n2_v1.0.0,7372959060,0.461780019767693
200,500000,0.000001,20,truegenetrees,1000,treeqmc_n2_v1.0.0,32733301859,0.49597151836371667
200,500000,0.000001,20,truegenetrees,250,treeqmc_n2_v1.0.0,8265364373,0.500943697713655
200,500000,0.000001,21,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30460070878,0.4680102411627333
200,500000,0.000001,21,estimatedgenetre,250,treeqmc_n2_v1.0.0,7528158738,0.4659691667188322
200,500000,0.000001,21,truegenetrees,1000,treeqmc_n2_v1.0.0,34561581838,0.5236734227143557
200,500000,0.000001,21,truegenetrees,250,treeqmc_n2_v1.0.0,8601925743,0.5213418664557523
200,500000,0.000001,22,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31038758855,0.47029598670808914
200,500000,0.000001,22,estimatedgenetre,250,treeqmc_n2_v1.0.0,7731154468,0.4685665304056844
200,500000,0.000001,22,truegenetrees,1000,treeqmc_n2_v1.0.0,31914444272,0.4835642750462701
200,500000,0.000001,22,truegenetrees,250,treeqmc_n2_v1.0.0,7954539497,0.48210535548237193
200,500000,0.000001,23,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29038109291,0.4581101394481855
200,500000,0.000001,23,estimatedgenetre,250,treeqmc_n2_v1.0.0,7221396330,0.45680931994798857
200,500000,0.000001,23,truegenetrees,1000,treeqmc_n2_v1.0.0,32580767944,0.49366034066003167
200,500000,0.000001,23,truegenetrees,250,treeqmc_n2_v1.0.0,8121908933,0.4922492112605845
200,500000,0.000001,24,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30825444771,0.4671910569739318
200,500000,0.000001,24,estimatedgenetre,250,treeqmc_n2_v1.0.0,7679328490,0.46546746651497334
200,500000,0.000001,24,truegenetrees,1000,treeqmc_n2_v1.0.0,31390183484,0.4756207311849463
200,500000,0.000001,24,truegenetrees,250,treeqmc_n2_v1.0.0,7835039276,0.47486273678054075
200,500000,0.000001,25,estimatedgenetre,1000,treeqmc_n2_v1.0.0,34029275575,0.5156079993954291
200,500000,0.000001,25,estimatedgenetre,250,treeqmc_n2_v1.0.0,8435911495,0.5112801881926139
200,500000,0.000001,25,truegenetrees,1000,treeqmc_n2_v1.0.0,35133161888,0.5323339430152421
200,500000,0.000001,25,truegenetrees,250,treeqmc_n2_v1.0.0,8728341506,0.5290036193935151
200,500000,0.000001,26,estimatedgenetre,1000,treeqmc_n2_v1.0.0,33090239551,0.501381291541702
200,500000,0.000001,26,estimatedgenetre,250,treeqmc_n2_v1.0.0,8246577601,0.49980509499914627
200,500000,0.000001,26,truegenetrees,1000,treeqmc_n2_v1.0.0,34137960584,0.517254758399263
200,500000,0.000001,26,truegenetrees,250,treeqmc_n2_v1.0.0,8487333952,0.5143967357971828
200,500000,0.000001,27,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27433772519,0.41745827841883326
200,500000,0.000001,27,estimatedgenetre,250,treeqmc_n2_v1.0.0,6839557098,0.41600366118897913
200,500000,0.000001,27,truegenetrees,1000,treeqmc_n2_v1.0.0,31943240087,0.4840005861813212
200,500000,0.000001,27,truegenetrees,250,treeqmc_n2_v1.0.0,7999736855,0.48484465778311125
200,500000,0.000001,28,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27650626154,0.45823040792299474
200,500000,0.000001,28,estimatedgenetre,250,treeqmc_n2_v1.0.0,7096767661,0.4636590904043855
200,500000,0.000001,28,truegenetrees,1000,treeqmc_n2_v1.0.0,33207225091,0.5031523529148835
200,500000,0.000001,28,truegenetrees,250,treeqmc_n2_v1.0.0,8317559048,0.5041070904348366
200,500000,0.000001,29,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31646062593,0.4794977843082441
200,500000,0.000001,29,estimatedgenetre,250,treeqmc_n2_v1.0.0,7932229490,0.48075320004212224
200,500000,0.000001,29,truegenetrees,1000,treeqmc_n2_v1.0.0,32763612988,0.496430789375795
200,500000,0.000001,29,truegenetrees,250,treeqmc_n2_v1.0.0,8181877004,0.4958837306690243
200,500000,0.000001,30,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30789087199,0.4666427733057577
200,500000,0.000001,30,estimatedgenetre,250,treeqmc_n2_v1.0.0,7677612153,0.46532803159477204
200,500000,0.000001,30,truegenetrees,1000,treeqmc_n2_v1.0.0,31881575327,0.48306624827741906
200,500000,0.000001,30,truegenetrees,250,treeqmc_n2_v1.0.0,7957510306,0.48228540901401323
200,500000,0.000001,31,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30220976854,0.45790507191547997
200,500000,0.000001,31,estimatedgenetre,250,treeqmc_n2_v1.0.0,7542470277,0.45713084996966236
200,500000,0.000001,31,truegenetrees,1000,treeqmc_n2_v1.0.0,30811377520,0.4668507246014484
200,500000,0.000001,31,truegenetrees,250,treeqmc_n2_v1.0.0,7693154034,0.4662634162217692
200,500000,0.000001,32,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27576831197,0.4528645990233646
200,500000,0.000001,32,estimatedgenetre,250,treeqmc_n2_v1.0.0,6977696968,0.4521369527327025
200,500000,0.000001,32,truegenetrees,1000,treeqmc_n2_v1.0.0,32620458819,0.49426173258876926
200,500000,0.000001,32,truegenetrees,250,treeqmc_n2_v1.0.0,8138565233,0.4932587092253064
200,500000,0.000001,33,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32897692609,0.49878398926552925
200,500000,0.000001,33,estimatedgenetre,250,treeqmc_n2_v1.0.0,8287546767,0.5022973933076128
200,500000,0.000001,33,truegenetrees,1000,treeqmc_n2_v1.0.0,33758588695,0.5115065557699549
200,500000,0.000001,33,truegenetrees,250,treeqmc_n2_v1.0.0,8440069191,0.5115321332124212
200,500000,0.000001,34,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32677510330,0.4951380256989789
200,500000,0.000001,34,estimatedgenetre,250,treeqmc_n2_v1.0.0,8188893577,0.49630898814894614
200,500000,0.000001,34,truegenetrees,1000,treeqmc_n2_v1.0.0,33422018160,0.5064068747173225
200,500000,0.000001,34,truegenetrees,250,treeqmc_n2_v1.0.0,8385968407,0.5082532158455476
200,500000,0.000001,35,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30366632387,0.46012170430957905
200,500000,0.000001,35,estimatedgenetre,250,treeqmc_n2_v1.0.0,7609349490,0.461193200090926
200,500000,0.000001,35,truegenetrees,1000,treeqmc_n2_v1.0.0,31838389067,0.482411894645851
200,500000,0.000001,35,truegenetrees,250,treeqmc_n2_v1.0.0,7937261680,0.4810581888789644
200,500000,0.000001,36,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29147721879,0.44792033757044475
200,500000,0.000001,36,estimatedgenetre,250,treeqmc_n2_v1.0.0,7317048382,0.4509181968657526
200,500000,0.000001,36,truegenetrees,1000,treeqmc_n2_v1.0.0,33863037292,0.5130891498348065
200,500000,0.000001,36,truegenetrees,250,treeqmc_n2_v1.0.0,8482168466,0.5140836682129174
200,500000,0.000001,37,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29144057094,0.4428518601411223
200,500000,0.000001,37,estimatedgenetre,250,treeqmc_n2_v1.0.0,7270937067,0.4425352466110512
200,500000,0.000001,37,truegenetrees,1000,treeqmc_n2_v1.0.0,30637078124,0.46420975863790537
200,500000,0.000001,37,truegenetrees,250,treeqmc_n2_v1.0.0,7653139228,0.4638382158341837
200,500000,0.000001,38,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31057835337,0.47058679245851726
200,500000,0.000001,38,estimatedgenetre,250,treeqmc_n2_v1.0.0,7810417143,0.47337044898849745
200,500000,0.000001,38,truegenetrees,1000,treeqmc_n2_v1.0.0,31751161646,0.4810902340134261
200,500000,0.000001,38,truegenetrees,250,treeqmc_n2_v1.0.0,7971568761,0.4831374578909927
200,500000,0.000001,39,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29380904056,0.4512459509531431
200,500000,0.000001,39,estimatedgenetre,250,treeqmc_n2_v1.0.0,7309769139,0.4482056983115392
200,500000,0.000001,39,truegenetrees,1000,treeqmc_n2_v1.0.0,32471743190,0.4920084091496227
200,500000,0.000001,39,truegenetrees,250,treeqmc_n2_v1.0.0,8058069640,0.48838006647135873
200,500000,0.000001,40,estimatedgenetre,1000,treeqmc_n2_v1.0.0,30341081697,0.4597249041587659
200,500000,0.000001,40,estimatedgenetre,250,treeqmc_n2_v1.0.0,7531134968,0.4564438333988653
200,500000,0.000001,40,truegenetrees,1000,treeqmc_n2_v1.0.0,32105929677,0.48646564159558536
200,500000,0.000001,40,truegenetrees,250,treeqmc_n2_v1.0.0,8020274550,0.48608939768948767
200,500000,0.000001,41,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29184225010,0.44219756246494774
200,500000,0.000001,41,estimatedgenetre,250,treeqmc_n2_v1.0.0,7297345537,0.4422756482756093
200,500000,0.000001,41,truegenetrees,1000,treeqmc_n2_v1.0.0,31160233437,0.472136552459266
200,500000,0.000001,41,truegenetrees,250,treeqmc_n2_v1.0.0,7750414363,0.46973382595170937
200,500000,0.000001,42,estimatedgenetre,1000,treeqmc_n2_v1.0.0,23921204625,0.42367335757775687
200,500000,0.000001,42,estimatedgenetre,250,treeqmc_n2_v1.0.0,5879998335,0.41869859639881857
200,500000,0.000001,42,truegenetrees,1000,treeqmc_n2_v1.0.0,32156520511,0.4872321885471379
200,500000,0.000001,42,truegenetrees,250,treeqmc_n2_v1.0.0,8047650379,0.4877485803205686
200,500000,0.000001,43,estimatedgenetre,1000,treeqmc_n2_v1.0.0,31197195831,0.4727167141521285
200,500000,0.000001,43,estimatedgenetre,250,treeqmc_n2_v1.0.0,7789318905,0.4721028825574848
200,500000,0.000001,43,truegenetrees,1000,treeqmc_n2_v1.0.0,34772198212,0.526864659677098
200,500000,0.000001,43,truegenetrees,250,treeqmc_n2_v1.0.0,8741178338,0.5297816286619287
200,500000,0.000001,44,estimatedgenetre,1000,treeqmc_n2_v1.0.0,25279027346,0.4261573097660137
200,500000,0.000001,44,estimatedgenetre,250,treeqmc_n2_v1.0.0,6186486691,0.42474158408627216
200,500000,0.000001,44,truegenetrees,1000,treeqmc_n2_v1.0.0,32559773719,0.4933422383892931
200,500000,0.000001,44,truegenetrees,250,treeqmc_n2_v1.0.0,8144057866,0.4935916043961705
200,500000,0.000001,45,estimatedgenetre,1000,treeqmc_n2_v1.0.0,26897687691,0.4851144799668152
200,500000,0.000001,45,estimatedgenetre,250,treeqmc_n2_v1.0.0,6754646792,0.4923672342825194
200,500000,0.000001,45,truegenetrees,1000,treeqmc_n2_v1.0.0,34576896607,0.5239054704700951
200,500000,0.000001,45,truegenetrees,250,treeqmc_n2_v1.0.0,8697495208,0.5271341000494709
200,500000,0.000001,46,estimatedgenetre,1000,treeqmc_n2_v1.0.0,27824825141,0.42260377129198873
200,500000,0.000001,46,estimatedgenetre,250,treeqmc_n2_v1.0.0,6850108372,0.4162827019785813
200,500000,0.000001,46,truegenetrees,1000,treeqmc_n2_v1.0.0,32157116450,0.48724121815166593
200,500000,0.000001,46,truegenetrees,250,treeqmc_n2_v1.0.0,7914556046,0.47968205544532555
200,500000,0.000001,47,estimatedgenetre,1000,treeqmc_n2_v1.0.0,32548549074,0.49330964400535743
200,500000,0.000001,47,estimatedgenetre,250,treeqmc_n2_v1.0.0,8205573359,0.4974735099864326
200,500000,0.000001,47,truegenetrees,1000,treeqmc_n2_v1.0.0,33977111982,0.514817597439936
200,500000,0.000001,47,truegenetrees,250,treeqmc_n2_v1.0.0,8530249663,0.5169977530044312
200,500000,0.000001,48,estimatedgenetre,1000,treeqmc_n2_v1.0.0,29796510183,0.4523474455744268
200,500000,0.000001,48,estimatedgenetre,250,treeqmc_n2_v1.0.0,7451039825,0.45251512121299375
200,500000,0.000001,48,truegenetrees,1000,treeqmc_n2_v1.0.0,32659858035,0.49485870533126963
200,500000,0.000001,48,truegenetrees,250,treeqmc_n2_v1.0.0,8174778143,0.4954534859129054
200,500000,0.000001,49,estimatedgenetre,1000,treeqmc_n2_v1.0.0,12700885184,0.3906672608311418
200,500000,0.000001,49,estimatedgenetre,250,treeqmc_n2_v1.0.0,3125505511,0.38919383817069214
200,500000,0.000001,49,truegenetrees,1000,treeqmc_n2_v1.0.0,32434088515,0.49143786950734375
200,500000,0.000001,49,truegenetrees,250,treeqmc_n2_v1.0.0,8093972606,0.4905560582044854
200,500000,0.000001,50,estimatedgenetre,1000,treeqmc_n2_v1.0.0,33106828724,0.5016313682032643
200,500000,0.000001,50,estimatedgenetre,250,treeqmc_n2_v1.0.0,8299075939,0.5029870970626744
200,500000,0.000001,50,truegenetrees,1000,treeqmc_n2_v1.0.0,35089612845,0.5316740925341316
200,500000,0.000001,50,truegenetrees,250,treeqmc_n2_v1.0.0,8803990066,0.5335884952275322
500,2000000,0.000001,01,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1662512937992,0.6409714080641455
500,2000000,0.000001,01,estimatedgenetre,250,treeqmc_n2_v1.0.0,416214675408,0.6418758023603146
500,2000000,0.000001,01,truegenetrees,1000,treeqmc_n2_v1.0.0,1817069654678,0.7005597775366523
500,2000000,0.000001,01,truegenetrees,250,treeqmc_n2_v1.0.0,455197992764,0.7019948932059825
500,2000000,0.000001,02,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1779249601481,0.7021708543714015
500,2000000,0.000001,02,estimatedgenetre,250,treeqmc_n2_v1.0.0,444223195369,0.7056503487087724
500,2000000,0.000001,02,truegenetrees,1000,treeqmc_n2_v1.0.0,1920029806783,0.7402554166488473
500,2000000,0.000001,02,truegenetrees,250,treeqmc_n2_v1.0.0,478188364867,0.7374500667035921
500,2000000,0.000001,03,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1677639864679,0.6468034988974655
500,2000000,0.000001,03,estimatedgenetre,250,treeqmc_n2_v1.0.0,417185096549,0.643372360938504
500,2000000,0.000001,03,truegenetrees,1000,treeqmc_n2_v1.0.0,1980647398840,0.7636261480332668
500,2000000,0.000001,03,truegenetrees,250,treeqmc_n2_v1.0.0,493699685582,0.761371235298146
500,2000000,0.000001,04,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1653342222907,0.6374356966581246
500,2000000,0.000001,04,estimatedgenetre,250,treeqmc_n2_v1.0.0,414151729003,0.6386943787993209
500,2000000,0.000001,04,truegenetrees,1000,treeqmc_n2_v1.0.0,1740696193144,0.6711144697664092
500,2000000,0.000001,04,truegenetrees,250,treeqmc_n2_v1.0.0,435659149732,0.6718625810129265
500,2000000,0.000001,05,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1726956900022,0.6658173717117037
500,2000000,0.000001,05,estimatedgenetre,250,treeqmc_n2_v1.0.0,429378568032,0.6621768259132795
500,2000000,0.000001,05,truegenetrees,1000,treeqmc_n2_v1.0.0,1765767999790,0.6807807471384102
500,2000000,0.000001,05,truegenetrees,250,treeqmc_n2_v1.0.0,439807769620,0.6782604782390214
500,2000000,0.000001,06,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1720723426986,0.6634141042830618
500,2000000,0.000001,06,estimatedgenetre,250,treeqmc_n2_v1.0.0,431590446232,0.6655879324081955
500,2000000,0.000001,06,truegenetrees,1000,treeqmc_n2_v1.0.0,1777957951657,0.6854805064162908
500,2000000,0.000001,06,truegenetrees,250,treeqmc_n2_v1.0.0,447347812852,0.6898885432295464
500,2000000,0.000001,07,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1696602375841,0.654114399674025
500,2000000,0.000001,07,estimatedgenetre,250,treeqmc_n2_v1.0.0,421800040648,0.6504894405951501
500,2000000,0.000001,07,truegenetrees,1000,treeqmc_n2_v1.0.0,1797460670448,0.6929996569906279
500,2000000,0.000001,07,truegenetrees,250,treeqmc_n2_v1.0.0,446007067892,0.6878208800808215
500,2000000,0.000001,08,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1609448490889,0.6205127435985407
500,2000000,0.000001,08,estimatedgenetre,250,treeqmc_n2_v1.0.0,406424282024,0.6267773034835754
500,2000000,0.000001,08,truegenetrees,1000,treeqmc_n2_v1.0.0,1740406303667,0.6710027047017104
500,2000000,0.000001,08,truegenetrees,250,treeqmc_n2_v1.0.0,438075960575,0.675589725896253
500,2000000,0.000001,09,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1280057766439,0.5140527686621775
500,2000000,0.000001,09,estimatedgenetre,250,treeqmc_n2_v1.0.0,319593342179,0.5139049664192945
500,2000000,0.000001,09,truegenetrees,1000,treeqmc_n2_v1.0.0,1567777486137,0.6044467497916257
500,2000000,0.000001,09,truegenetrees,250,treeqmc_n2_v1.0.0,390897621024,0.6028324774874039
500,2000000,0.000001,10,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1326828243355,0.515604747582678
500,2000000,0.000001,10,estimatedgenetre,250,treeqmc_n2_v1.0.0,330368683073,0.5126561521171604
500,2000000,0.000001,10,truegenetrees,1000,treeqmc_n2_v1.0.0,1630645993778,0.6286853075231096
500,2000000,0.000001,10,truegenetrees,250,treeqmc_n2_v1.0.0,407540035335,0.6284979901712378
500,2000000,0.000001,11,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1737125152469,0.6697376774929751
500,2000000,0.000001,11,estimatedgenetre,250,treeqmc_n2_v1.0.0,431734097412,0.6658094640660008
500,2000000,0.000001,11,truegenetrees,1000,treeqmc_n2_v1.0.0,1805917371152,0.6962600847615921
500,2000000,0.000001,11,truegenetrees,250,treeqmc_n2_v1.0.0,450042893963,0.6940448295198482
500,2000000,0.000001,12,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1719434566297,0.6709548904491579
500,2000000,0.000001,12,estimatedgenetre,250,treeqmc_n2_v1.0.0,427343930738,0.6691382618801557
500,2000000,0.000001,12,truegenetrees,1000,treeqmc_n2_v1.0.0,1820514415560,0.7018878834300879
500,2000000,0.000001,12,truegenetrees,250,treeqmc_n2_v1.0.0,454035938783,0.7002028027898136
500,2000000,0.000001,13,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1590081010751,0.6130457381438323
500,2000000,0.000001,13,estimatedgenetre,250,treeqmc_n2_v1.0.0,399161030734,0.6155761057331822
500,2000000,0.000001,13,truegenetrees,1000,treeqmc_n2_v1.0.0,1686749078608,0.6503154990385744
500,2000000,0.000001,13,truegenetrees,250,treeqmc_n2_v1.0.0,424165615215,0.6541375412190805
500,2000000,0.000001,14,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1575351891574,0.6123308713959509
500,2000000,0.000001,14,estimatedgenetre,250,treeqmc_n2_v1.0.0,394021139736,0.61426409899885
500,2000000,0.000001,14,truegenetrees,1000,treeqmc_n2_v1.0.0,1781839991134,0.6869772023219177
500,2000000,0.000001,14,truegenetrees,250,treeqmc_n2_v1.0.0,446860184496,0.6891365350459956
500,2000000,0.000001,15,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1392321238158,0.5570178609892124
500,2000000,0.000001,15,estimatedgenetre,250,treeqmc_n2_v1.0.0,345736711333,0.5506259161543574
500,2000000,0.000001,15,truegenetrees,1000,treeqmc_n2_v1.0.0,1776746083001,0.6850132780775943
500,2000000,0.000001,15,truegenetrees,250,treeqmc_n2_v1.0.0,445305901108,0.6867395583055104
500,2000000,0.000001,16,estimatedgenetre,1000,treeqmc_n2_v1.0.0,1472778406122,0.5710284831505463
