"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SECS"
1000,"medium","shallow",8,"abayes",50,"ASTER-wh (1 thread)","cbcb04",5800.435
1000,"medium","shallow",8,"sh",50,"TQMC-n2","cbcb01",892.542
1000,"medium","shallow",8,"abayes",50,"TQMC-n2","cbcb04",916.01
1000,"medium","shallow",9,"abayes",50,"ASTRID-ws","cbcb08",3.997
1000,"medium","shallow",9,"abayes",50,"ASTEROID","cbcb08",8.507
1000,"medium","shallow",9,"abayes",50,"TQMC-wh_n2","cbcb08",563.752
1000,"medium","shallow",9,"abayes",50,"ASTER-wh (16 threads)","cbcb08",133.232
1000,"medium","shallow",9,"abayes",50,"ASTER-wh (1 thread)","cbcb08",880.016
1000,"medium","shallow",9,"sh",50,"TQMC-n2","cbcb05",333.598
1000,"medium","shallow",9,"abayes",50,"TQMC-n2","cbcb08",332.884
1000,"medium","shallow",10,"abayes",50,"ASTRID-ws","cbcb01",3.351
1000,"medium","shallow",10,"abayes",50,"ASTEROID","cbcb01",6.064
1000,"medium","shallow",10,"abayes",50,"TQMC-wh_n2","cbcb01",510.825
1000,"medium","shallow",10,"abayes",50,"ASTER-wh (16 threads)","cbcb01",83.23
1000,"medium","shallow",10,"abayes",50,"ASTER-wh (1 thread)","cbcb01",571.404
1000,"medium","shallow",10,"sh",50,"TQMC-n2","cbcb04",252.457
1000,"medium","shallow",10,"abayes",50,"TQMC-n2","cbcb01",252.144
1000,"medium","shallow",11,"abayes",50,"ASTRID-ws","cbcb17",5.652
1000,"medium","shallow",11,"abayes",50,"ASTEROID","cbcb17",6.518
1000,"medium","shallow",11,"abayes",50,"TQMC-wh_n2","cbcb17",616.085
1000,"medium","shallow",11,"abayes",50,"ASTER-wh (16 threads)","cbcb17",143.017
1000,"medium","shallow",11,"abayes",50,"ASTER-wh (1 thread)","cbcb17",920.348
1000,"medium","shallow",11,"sh",50,"TQMC-n2","cbcb10",441.474
1000,"medium","shallow",11,"abayes",50,"TQMC-n2","cbcb17",442.003
1000,"medium","shallow",12,"abayes",50,"ASTRID-ws","cbcb21",4.684
1000,"medium","shallow",12,"abayes",50,"ASTEROID","cbcb21",5.762
1000,"medium","shallow",12,"abayes",50,"TQMC-wh_n2","cbcb21",531.771
1000,"medium","shallow",12,"abayes",50,"ASTER-wh (16 threads)","cbcb21",66.749
1000,"medium","shallow",12,"abayes",50,"ASTER-wh (1 thread)","cbcb21",610.107
1000,"medium","shallow",12,"sh",50,"TQMC-n2","cbcb14",374.47
1000,"medium","shallow",12,"abayes",50,"TQMC-n2","cbcb21",372.831
1000,"medium","shallow",13,"abayes",50,"ASTRID-ws","cbcb13",5.456
1000,"medium","shallow",13,"abayes",50,"ASTEROID","cbcb13",7.501
1000,"medium","shallow",13,"abayes",50,"TQMC-wh_n2","cbcb13",495.252
1000,"medium","shallow",13,"abayes",50,"ASTER-wh (16 threads)","cbcb13",123.029
1000,"medium","shallow",13,"abayes",50,"ASTER-wh (1 thread)","cbcb13",822.491
1000,"medium","shallow",13,"sh",50,"TQMC-n2","cbcb17",324.763
1000,"medium","shallow",13,"abayes",50,"TQMC-n2","cbcb13",324.078
1000,"medium","shallow",14,"abayes",50,"ASTRID-ws","cbcb02",4.679
1000,"medium","shallow",14,"abayes",50,"ASTEROID","cbcb02",5.568
1000,"medium","shallow",14,"abayes",50,"TQMC-wh_n2","cbcb02",475.928
1000,"medium","shallow",14,"abayes",50,"ASTER-wh (16 threads)","cbcb02",67.649
1000,"medium","shallow",14,"abayes",50,"ASTER-wh (1 thread)","cbcb02",779.745
1000,"medium","shallow",14,"sh",50,"TQMC-n2","cbcb11",257.57
1000,"medium","shallow",14,"abayes",50,"TQMC-n2","cbcb02",260.628
1000,"medium","shallow",15,"abayes",50,"ASTRID-ws","cbcb01",3.585
1000,"medium","shallow",15,"abayes",50,"ASTEROID","cbcb01",6.035
1000,"medium","shallow",15,"abayes",50,"TQMC-wh_n2","cbcb01",479.508
1000,"medium","shallow",15,"abayes",50,"ASTER-wh (16 threads)","cbcb01",66.641
1000,"medium","shallow",15,"abayes",50,"ASTER-wh (1 thread)","cbcb01",599.477
1000,"medium","shallow",15,"sh",50,"TQMC-n2","cbcb18",284.41700000000003
1000,"medium","shallow",15,"abayes",50,"TQMC-n2","cbcb01",286.606
1000,"medium","shallow",16,"abayes",50,"ASTRID-ws","cbcb11",5.884
1000,"medium","shallow",16,"abayes",50,"ASTEROID","cbcb11",6.094
1000,"medium","shallow",16,"abayes",50,"TQMC-wh_n2","cbcb11",486.897
1000,"medium","shallow",16,"abayes",50,"ASTER-wh (16 threads)","cbcb11",114.24600000000001
1000,"medium","shallow",16,"abayes",50,"ASTER-wh (1 thread)","cbcb11",899.198
1000,"medium","shallow",16,"sh",50,"TQMC-n2","cbcb16",326.239
1000,"medium","shallow",16,"abayes",50,"TQMC-n2","cbcb11",326.485
1000,"medium","shallow",17,"abayes",50,"ASTRID-ws","cbcb21",4.863
1000,"medium","shallow",17,"abayes",50,"ASTEROID","cbcb21",5.721
1000,"medium","shallow",17,"abayes",50,"TQMC-wh_n2","cbcb21",662.978
1000,"medium","shallow",17,"abayes",50,"ASTER-wh (16 threads)","cbcb21",90.855
1000,"medium","shallow",17,"abayes",50,"ASTER-wh (1 thread)","cbcb21",622.367
1000,"medium","shallow",17,"sh",50,"TQMC-n2","cbcb21",351.064
1000,"medium","shallow",17,"abayes",50,"TQMC-n2","cbcb21",346.605
1000,"medium","shallow",18,"abayes",50,"ASTRID-ws","cbcb15",4.941
1000,"medium","shallow",18,"abayes",50,"ASTEROID","cbcb15",5.542
1000,"medium","shallow",18,"abayes",50,"TQMC-wh_n2","cbcb15",523.369
1000,"medium","shallow",18,"abayes",50,"ASTER-wh (16 threads)","cbcb15",82.506
1000,"medium","shallow",18,"abayes",50,"ASTER-wh (1 thread)","cbcb15",876.539
1000,"medium","shallow",18,"sh",50,"TQMC-n2","cbcb06",342.951
1000,"medium","shallow",18,"abayes",50,"TQMC-n2","cbcb15",337.251
1000,"medium","shallow",19,"abayes",50,"ASTRID-ws","cbcb08",5.544
1000,"medium","shallow",19,"abayes",50,"ASTEROID","cbcb08",6.593
1000,"medium","shallow",19,"abayes",50,"TQMC-wh_n2","cbcb08",488.096
1000,"medium","shallow",19,"abayes",50,"ASTER-wh (16 threads)","cbcb08",89.182
1000,"medium","shallow",19,"abayes",50,"ASTER-wh (1 thread)","cbcb08",767.73
1000,"medium","shallow",19,"sh",50,"TQMC-n2","cbcb20",256.26800000000003
1000,"medium","shallow",19,"abayes",50,"TQMC-n2","cbcb08",256.028
1000,"medium","shallow",20,"abayes",50,"ASTRID-ws","cbcb12",4.293
1000,"medium","shallow",20,"abayes",50,"ASTEROID","cbcb12",5.839
1000,"medium","shallow",20,"abayes",50,"TQMC-wh_n2","cbcb12",506.791
1000,"medium","shallow",20,"abayes",50,"ASTER-wh (16 threads)","cbcb12",93.922
1000,"medium","shallow",20,"abayes",50,"ASTER-wh (1 thread)","cbcb12",667.374
1000,"medium","shallow",20,"sh",50,"TQMC-n2","cbcb09",299.68399999999997
1000,"medium","shallow",20,"abayes",50,"TQMC-n2","cbcb12",304.701
1000,"medium","shallow",21,"abayes",50,"ASTRID-ws","cbcb17",5.576
1000,"medium","shallow",21,"abayes",50,"ASTEROID","cbcb17",6.305
1000,"medium","shallow",21,"abayes",50,"TQMC-wh_n2","cbcb17",596.569
1000,"medium","shallow",21,"abayes",50,"ASTER-wh (16 threads)","cbcb17",113.99799999999999
1000,"medium","shallow",21,"abayes",50,"ASTER-wh (1 thread)","cbcb17",1620.341
1000,"medium","shallow",21,"sh",50,"TQMC-n2","cbcb04",475.56600000000003
1000,"medium","shallow",21,"abayes",50,"TQMC-n2","cbcb17",473.012
1000,"medium","shallow",22,"abayes",50,"ASTRID-ws","cbcb01",3.92
1000,"medium","shallow",22,"abayes",50,"ASTEROID","cbcb01",6.221
1000,"medium","shallow",22,"abayes",50,"TQMC-wh_n2","cbcb01",459.404
1000,"medium","shallow",22,"abayes",50,"ASTER-wh (16 threads)","cbcb01",66.689
1000,"medium","shallow",22,"abayes",50,"ASTER-wh (1 thread)","cbcb01",574.466
1000,"medium","shallow",22,"sh",50,"TQMC-n2","cbcb11",276.526
1000,"medium","shallow",22,"abayes",50,"TQMC-n2","cbcb01",279.532
1000,"medium","shallow",23,"abayes",50,"ASTRID-ws","cbcb02",5.222
1000,"medium","shallow",23,"abayes",50,"ASTEROID","cbcb02",7.039
1000,"medium","shallow",23,"abayes",50,"TQMC-wh_n2","cbcb02",513.5889999999999
1000,"medium","shallow",23,"abayes",50,"ASTER-wh (16 threads)","cbcb02",127.37
1000,"medium","shallow",23,"abayes",50,"ASTER-wh (1 thread)","cbcb02",625.424
1000,"medium","shallow",23,"sh",50,"TQMC-n2","cbcb12",309.846
1000,"medium","shallow",23,"abayes",50,"TQMC-n2","cbcb02",309.316
1000,"medium","shallow",24,"abayes",50,"ASTRID-ws","cbcb13",5.138
1000,"medium","shallow",24,"abayes",50,"ASTEROID","cbcb13",7.071
1000,"medium","shallow",24,"abayes",50,"TQMC-wh_n2","cbcb13",472.204
1000,"medium","shallow",24,"abayes",50,"ASTER-wh (16 threads)","cbcb13",88.166
1000,"medium","shallow",24,"abayes",50,"ASTER-wh (1 thread)","cbcb13",910.946
1000,"medium","shallow",24,"sh",50,"TQMC-n2","cbcb02",260.434
1000,"medium","shallow",24,"abayes",50,"TQMC-n2","cbcb13",260.404
1000,"medium","shallow",25,"abayes",50,"ASTRID-ws","cbcb16",4.516
1000,"medium","shallow",25,"abayes",50,"ASTEROID","cbcb16",5.588
1000,"medium","shallow",25,"abayes",50,"TQMC-wh_n2","cbcb16",488.67
1000,"medium","shallow",25,"abayes",50,"ASTER-wh (16 threads)","cbcb16",71.002
1000,"medium","shallow",25,"abayes",50,"ASTER-wh (1 thread)","cbcb16",628.069
1000,"medium","shallow",25,"sh",50,"TQMC-n2","cbcb18",291.914
1000,"medium","shallow",25,"abayes",50,"TQMC-n2","cbcb16",292.296
1000,"medium","shallow",26,"abayes",50,"ASTRID-ws","cbcb21",5.748
1000,"medium","shallow",26,"abayes",50,"ASTEROID","cbcb21",6.486
1000,"medium","shallow",26,"abayes",50,"TQMC-wh_n2","cbcb21",606.083
1000,"medium","shallow",26,"abayes",50,"ASTER-wh (16 threads)","cbcb21",125.479
1000,"medium","shallow",26,"abayes",50,"ASTER-wh (1 thread)","cbcb21",1604.801
1000,"medium","shallow",26,"sh",50,"TQMC-n2","cbcb05",337.21500000000003
1000,"medium","shallow",26,"abayes",50,"TQMC-n2","cbcb21",335.54200000000003
1000,"medium","shallow",27,"abayes",50,"ASTRID-ws","cbcb08",6.817
1000,"medium","shallow",27,"abayes",50,"ASTEROID","cbcb08",7.19
1000,"medium","shallow",27,"abayes",50,"TQMC-wh_n2","cbcb08",725.93
1000,"medium","shallow",27,"abayes",50,"ASTER-wh (16 threads)","cbcb08",203.039
1000,"medium","shallow",27,"abayes",50,"ASTER-wh (1 thread)","cbcb08",1512.533
1000,"medium","shallow",27,"sh",50,"TQMC-n2","cbcb13",422.732
1000,"medium","shallow",27,"abayes",50,"TQMC-n2","cbcb08",421.595
1000,"medium","shallow",28,"abayes",50,"ASTRID-ws","cbcb11",4.641
1000,"medium","shallow",28,"abayes",50,"ASTEROID","cbcb11",6.445
1000,"medium","shallow",28,"abayes",50,"TQMC-wh_n2","cbcb11",503.008
1000,"medium","shallow",28,"abayes",50,"ASTER-wh (16 threads)","cbcb11",123.773
1000,"medium","shallow",28,"abayes",50,"ASTER-wh (1 thread)","cbcb11",1030.775
1000,"medium","shallow",28,"sh",50,"TQMC-n2","cbcb17",318.39300000000003
1000,"medium","shallow",28,"abayes",50,"TQMC-n2","cbcb11",321.193
1000,"medium","shallow",29,"abayes",50,"ASTRID-ws","cbcb15",5.064
1000,"medium","shallow",29,"abayes",50,"ASTEROID","cbcb15",11.288
1000,"medium","shallow",29,"abayes",50,"TQMC-wh_n2","cbcb15",678.413
1000,"medium","shallow",29,"abayes",50,"ASTER-wh (16 threads)","cbcb15",113.662
1000,"medium","shallow",29,"abayes",50,"ASTER-wh (1 thread)","cbcb15",795.064
1000,"medium","shallow",29,"sh",50,"TQMC-n2","cbcb19",348.313
1000,"medium","shallow",29,"abayes",50,"TQMC-n2","cbcb15",356.804
1000,"medium","shallow",30,"abayes",50,"ASTRID-ws","cbcb12",7.799
1000,"medium","shallow",30,"abayes",50,"ASTEROID","cbcb12",13.659
1000,"medium","shallow",30,"abayes",50,"TQMC-wh_n2","cbcb12",613.243
1000,"medium","shallow",30,"abayes",50,"ASTER-wh (16 threads)","cbcb12",95.247
1000,"medium","shallow",30,"abayes",50,"ASTER-wh (1 thread)","cbcb12",905.081
1000,"medium","shallow",30,"sh",50,"TQMC-n2","cbcb16",464.169
1000,"medium","shallow",30,"abayes",50,"TQMC-n2","cbcb12",468.924
1000,"medium","shallow",31,"abayes",50,"ASTRID-ws","cbcb07",5.931
1000,"medium","shallow",31,"abayes",50,"ASTEROID","cbcb07",7.428
1000,"medium","shallow",31,"abayes",50,"TQMC-wh_n2","cbcb07",524.123
1000,"medium","shallow",31,"abayes",50,"ASTER-wh (16 threads)","cbcb07",90.58500000000001
1000,"medium","shallow",31,"abayes",50,"ASTER-wh (1 thread)","cbcb07",830.56
1000,"medium","shallow",31,"sh",50,"TQMC-n2","cbcb20",323.339
1000,"medium","shallow",31,"abayes",50,"TQMC-n2","cbcb07",324.788
1000,"medium","shallow",32,"abayes",50,"ASTRID-ws","cbcb10",7.99
1000,"medium","shallow",32,"abayes",50,"ASTEROID","cbcb10",15.118
1000,"medium","shallow",32,"abayes",50,"TQMC-wh_n2","cbcb10",989.556
1000,"medium","shallow",32,"abayes",50,"ASTER-wh (16 threads)","cbcb10",184.478
1000,"medium","shallow",32,"abayes",50,"ASTER-wh (1 thread)","cbcb10",2280.402
1000,"medium","shallow",32,"sh",50,"TQMC-n2","cbcb08",1025.018
1000,"medium","shallow",32,"abayes",50,"TQMC-n2","cbcb10",969.59
1000,"medium","shallow",33,"abayes",50,"ASTRID-ws","cbcb01",3.486
1000,"medium","shallow",33,"abayes",50,"ASTEROID","cbcb01",40.099
1000,"medium","shallow",33,"abayes",50,"TQMC-wh_n2","cbcb01",497.319
1000,"medium","shallow",33,"abayes",50,"ASTER-wh (16 threads)","cbcb01",472.572
1000,"medium","shallow",33,"abayes",50,"ASTER-wh (1 thread)","cbcb01",2002.542
1000,"medium","shallow",33,"sh",50,"TQMC-n2","cbcb14",291.93
1000,"medium","shallow",33,"abayes",50,"TQMC-n2","cbcb01",300.461
1000,"medium","shallow",34,"abayes",50,"ASTRID-ws","cbcb02",3.986
1000,"medium","shallow",34,"abayes",50,"ASTEROID","cbcb02",9.727
1000,"medium","shallow",34,"abayes",50,"TQMC-wh_n2","cbcb02",601.587
1000,"medium","shallow",34,"abayes",50,"ASTER-wh (16 threads)","cbcb02",92.17699999999999
1000,"medium","shallow",34,"abayes",50,"ASTER-wh (1 thread)","cbcb02",1032.817
1000,"medium","shallow",34,"sh",50,"TQMC-n2","cbcb21",344.425
1000,"medium","shallow",34,"abayes",50,"TQMC-n2","cbcb02",338.479
1000,"medium","shallow",35,"abayes",50,"ASTRID-ws","cbcb13",4.098
1000,"medium","shallow",35,"abayes",50,"ASTEROID","cbcb13",6.176
1000,"medium","shallow",35,"abayes",50,"TQMC-wh_n2","cbcb13",450.111
1000,"medium","shallow",35,"abayes",50,"ASTER-wh (16 threads)","cbcb13",87.832
1000,"medium","shallow",35,"abayes",50,"ASTER-wh (1 thread)","cbcb13",894.466
1000,"medium","shallow",35,"sh",50,"TQMC-n2","cbcb06",307.642
1000,"medium","shallow",35,"abayes",50,"TQMC-n2","cbcb13",308.004
1000,"medium","shallow",36,"abayes",50,"ASTRID-ws","cbcb16",3.692
1000,"medium","shallow",36,"abayes",50,"ASTEROID","cbcb16",7.284
1000,"medium","shallow",36,"abayes",50,"TQMC-wh_n2","cbcb16",421.603
1000,"medium","shallow",36,"abayes",50,"ASTER-wh (16 threads)","cbcb16",92.282
1000,"medium","shallow",36,"abayes",50,"ASTER-wh (1 thread)","cbcb16",806.345
1000,"medium","shallow",36,"sh",50,"TQMC-n2","cbcb09",240.771
1000,"medium","shallow",36,"abayes",50,"TQMC-n2","cbcb16",240.418
1000,"medium","shallow",37,"abayes",50,"ASTRID-ws","cbcb17",3.997
1000,"medium","shallow",37,"abayes",50,"ASTEROID","cbcb17",5.731
1000,"medium","shallow",37,"abayes",50,"TQMC-wh_n2","cbcb17",492.698
1000,"medium","shallow",37,"abayes",50,"ASTER-wh (16 threads)","cbcb17",68.618
1000,"medium","shallow",37,"abayes",50,"ASTER-wh (1 thread)","cbcb17",863.359
1000,"medium","shallow",37,"sh",50,"TQMC-n2","cbcb10",281.688
1000,"medium","shallow",37,"abayes",50,"TQMC-n2","cbcb17",282.495
1000,"medium","shallow",38,"abayes",50,"ASTRID-ws","cbcb15",9.374
1000,"medium","shallow",38,"abayes",50,"ASTEROID","cbcb15",75.227
1000,"medium","shallow",38,"abayes",50,"TQMC-wh_n2","cbcb15",1006.7090000000001
1000,"medium","shallow",38,"abayes",50,"ASTER-wh (16 threads)","cbcb15",685.934
1000,"medium","shallow",38,"abayes",50,"ASTER-wh (1 thread)","cbcb15",5478.084
1000,"medium","shallow",38,"sh",50,"TQMC-n2","cbcb15",852.818
1000,"medium","shallow",38,"abayes",50,"TQMC-n2","cbcb15",854.371
1000,"medium","shallow",39,"abayes",50,"ASTRID-ws","cbcb11",4.799
1000,"medium","shallow",39,"abayes",50,"ASTEROID","cbcb11",5.899
1000,"medium","shallow",39,"abayes",50,"TQMC-wh_n2","cbcb11",474.136
1000,"medium","shallow",39,"abayes",50,"ASTER-wh (16 threads)","cbcb11",119.041
1000,"medium","shallow",39,"abayes",50,"ASTER-wh (1 thread)","cbcb11",674.031
1000,"medium","shallow",39,"sh",50,"TQMC-n2","cbcb03",251.357
1000,"medium","shallow",39,"abayes",50,"TQMC-n2","cbcb11",252.731
1000,"medium","shallow",40,"abayes",50,"ASTRID-ws","cbcb12",4.313
1000,"medium","shallow",40,"abayes",50,"ASTEROID","cbcb12",8.306
1000,"medium","shallow",40,"abayes",50,"TQMC-wh_n2","cbcb12",496.145
1000,"medium","shallow",40,"abayes",50,"ASTER-wh (16 threads)","cbcb12",91.064
1000,"medium","shallow",40,"abayes",50,"ASTER-wh (1 thread)","cbcb12",1050.847
1000,"medium","shallow",40,"sh",50,"TQMC-n2","cbcb02",261.51
1000,"medium","shallow",40,"abayes",50,"TQMC-n2","cbcb12",264.721
1000,"medium","shallow",41,"abayes",50,"ASTRID-ws","cbcb07",5.495
1000,"medium","shallow",41,"abayes",50,"ASTEROID","cbcb07",20.96
1000,"medium","shallow",41,"abayes",50,"TQMC-wh_n2","cbcb07",524.868
1000,"medium","shallow",41,"abayes",50,"ASTER-wh (16 threads)","cbcb07",345.427
1000,"medium","shallow",41,"abayes",50,"ASTER-wh (1 thread)","cbcb07",1500.892
1000,"medium","shallow",41,"sh",50,"TQMC-n2","cbcb11",344.469
1000,"medium","shallow",41,"abayes",50,"TQMC-n2","cbcb07",348.779
1000,"medium","shallow",42,"abayes",50,"ASTRID-ws","cbcb21",2.976
1000,"medium","shallow",42,"abayes",50,"ASTEROID","cbcb21",5.65
1000,"medium","shallow",42,"abayes",50,"TQMC-wh_n2","cbcb21",440.275
1000,"medium","shallow",42,"abayes",50,"ASTER-wh (16 threads)","cbcb21",98.077
1000,"medium","shallow",42,"abayes",50,"ASTER-wh (1 thread)","cbcb21",595.304
1000,"medium","shallow",42,"sh",50,"TQMC-n2","cbcb18",254.222
1000,"medium","shallow",42,"abayes",50,"TQMC-n2","cbcb21",255.371
1000,"medium","shallow",43,"abayes",50,"ASTRID-ws","cbcb08",3.165
1000,"medium","shallow",43,"abayes",50,"ASTEROID","cbcb08",5.989
1000,"medium","shallow",43,"abayes",50,"TQMC-wh_n2","cbcb08",537.2
1000,"medium","shallow",43,"abayes",50,"ASTER-wh (16 threads)","cbcb08",98.75200000000001
1000,"medium","shallow",43,"abayes",50,"ASTER-wh (1 thread)","cbcb08",738.317
1000,"medium","shallow",43,"sh",50,"TQMC-n2","cbcb12",428.196
1000,"medium","shallow",43,"abayes",50,"TQMC-n2","cbcb08",431.246
1000,"medium","shallow",44,"abayes",50,"ASTRID-ws","cbcb16",4.856
1000,"medium","shallow",44,"abayes",50,"ASTEROID","cbcb16",8.19
1000,"medium","shallow",44,"abayes",50,"TQMC-wh_n2","cbcb16",612.71
1000,"medium","shallow",44,"abayes",50,"ASTER-wh (16 threads)","cbcb16",146.157
1000,"medium","shallow",44,"abayes",50,"ASTER-wh (1 thread)","cbcb16",1193.455
1000,"medium","shallow",44,"sh",50,"TQMC-n2","cbcb17",450.57
1000,"medium","shallow",44,"abayes",50,"TQMC-n2","cbcb16",454.718
1000,"medium","shallow",45,"abayes",50,"ASTRID-ws","cbcb13",3.861
1000,"medium","shallow",45,"abayes",50,"ASTEROID","cbcb13",6.088
1000,"medium","shallow",45,"abayes",50,"TQMC-wh_n2","cbcb13",591.808
1000,"medium","shallow",45,"abayes",50,"ASTER-wh (16 threads)","cbcb13",101.179
1000,"medium","shallow",45,"abayes",50,"ASTER-wh (1 thread)","cbcb13",986.585
1000,"medium","shallow",45,"sh",50,"TQMC-n2","cbcb09",416.835
1000,"medium","shallow",45,"abayes",50,"TQMC-n2","cbcb13",424.172
1000,"medium","shallow",46,"abayes",50,"ASTRID-ws","cbcb02",4.197
1000,"medium","shallow",46,"abayes",50,"ASTEROID","cbcb02",6.892
1000,"medium","shallow",46,"abayes",50,"TQMC-wh_n2","cbcb02",497.077
1000,"medium","shallow",46,"abayes",50,"ASTER-wh (16 threads)","cbcb02",81.356
1000,"medium","shallow",46,"abayes",50,"ASTER-wh (1 thread)","cbcb02",701.526
1000,"medium","shallow",46,"sh",50,"TQMC-n2","cbcb14",289.945
1000,"medium","shallow",46,"abayes",50,"TQMC-n2","cbcb02",294.456
1000,"medium","shallow",47,"abayes",50,"ASTRID-ws","cbcb17",5.557
1000,"medium","shallow",47,"abayes",50,"ASTEROID","cbcb17",12.58
1000,"medium","shallow",47,"abayes",50,"TQMC-wh_n2","cbcb17",513.854
1000,"medium","shallow",47,"abayes",50,"ASTER-wh (16 threads)","cbcb17",110.055
1000,"medium","shallow",47,"abayes",50,"ASTER-wh (1 thread)","cbcb17",997.531
1000,"medium","shallow",47,"sh",50,"TQMC-n2","cbcb20",300.472
1000,"medium","shallow",47,"abayes",50,"TQMC-n2","cbcb17",300.703
1000,"medium","shallow",48,"abayes",50,"ASTRID-ws","cbcb11",5.117
1000,"medium","shallow",48,"abayes",50,"ASTEROID","cbcb11",6.129
1000,"medium","shallow",48,"abayes",50,"TQMC-wh_n2","cbcb11",481.861
1000,"medium","shallow",48,"abayes",50,"ASTER-wh (16 threads)","cbcb11",97.94800000000001
1000,"medium","shallow",48,"abayes",50,"ASTER-wh (1 thread)","cbcb11",1073.012
1000,"medium","shallow",48,"sh",50,"TQMC-n2","cbcb01",280.617
1000,"medium","shallow",48,"abayes",50,"TQMC-n2","cbcb11",280.814
1000,"medium","shallow",49,"abayes",50,"ASTRID-ws","cbcb21",7.062
1000,"medium","shallow",49,"abayes",50,"ASTEROID","cbcb21",6.893
1000,"medium","shallow",49,"abayes",50,"TQMC-wh_n2","cbcb21",596.76
1000,"medium","shallow",49,"abayes",50,"ASTER-wh (16 threads)","cbcb21",115.34700000000001
1000,"medium","shallow",49,"abayes",50,"ASTER-wh (1 thread)","cbcb21",1355.134
1000,"medium","shallow",49,"sh",50,"TQMC-n2","cbcb06",387.273
1000,"medium","shallow",49,"abayes",50,"TQMC-n2","cbcb21",386.408
1000,"medium","shallow",50,"abayes",50,"ASTRID-ws","cbcb12",6.015
1000,"medium","shallow",50,"abayes",50,"ASTEROID","cbcb12",8.657
1000,"medium","shallow",50,"abayes",50,"TQMC-wh_n2","cbcb12",506.059
1000,"medium","shallow",50,"abayes",50,"ASTER-wh (16 threads)","cbcb12",84.624
1000,"medium","shallow",50,"abayes",50,"ASTER-wh (1 thread)","cbcb12",784.68
1000,"medium","shallow",50,"sh",50,"TQMC-n2","cbcb19",318.217
1000,"medium","shallow",50,"abayes",50,"TQMC-n2","cbcb12",320.79200000000003
1000,"medium","shallow",1,"abayes",200,"ASTRID-ws","cbcb11",4.026
1000,"medium","shallow",1,"abayes",200,"ASTEROID","cbcb11",8.437
1000,"medium","shallow",1,"abayes",200,"TQMC-wh_n2","cbcb11",1020.294
1000,"medium","shallow",1,"abayes",200,"ASTER-wh (16 threads)","cbcb11",152.891
1000,"medium","shallow",1,"abayes",200,"ASTER-wh (1 thread)","cbcb11",2608.117
1000,"medium","shallow",1,"sh",200,"TQMC-n2","cbcb10",397.619
1000,"medium","shallow",1,"abayes",200,"TQMC-n2","cbcb11",398.406
1000,"medium","shallow",2,"abayes",200,"ASTRID-ws","cbcb21",11.209
1000,"medium","shallow",2,"abayes",200,"ASTEROID","cbcb21",11.877
1000,"medium","shallow",2,"abayes",200,"TQMC-wh_n2","cbcb21",1445.601
1000,"medium","shallow",2,"abayes",200,"ASTER-wh (16 threads)","cbcb21",351.267
1000,"medium","shallow",2,"abayes",200,"ASTER-wh (1 thread)","cbcb21",8211.52
1000,"medium","shallow",2,"sh",200,"TQMC-n2","cbcb09",547.574
1000,"medium","shallow",2,"abayes",200,"TQMC-n2","cbcb21",557.342
1000,"medium","shallow",3,"abayes",200,"ASTRID-ws","cbcb12",2.596
1000,"medium","shallow",3,"abayes",200,"ASTEROID","cbcb12",8.411
1000,"medium","shallow",3,"abayes",200,"TQMC-wh_n2","cbcb12",1080.04
1000,"medium","shallow",3,"abayes",200,"ASTER-wh (16 threads)","cbcb12",198.107
1000,"medium","shallow",3,"abayes",200,"ASTER-wh (1 thread)","cbcb12",4253.275
1000,"medium","shallow",3,"sh",200,"TQMC-n2","cbcb12",464.606
1000,"medium","shallow",3,"abayes",200,"TQMC-n2","cbcb12",470.943
1000,"medium","shallow",4,"abayes",200,"ASTRID-ws","cbcb17",5.119
1000,"medium","shallow",4,"abayes",200,"ASTEROID","cbcb17",8.87
1000,"medium","shallow",4,"abayes",200,"TQMC-wh_n2","cbcb17",1096.828
1000,"medium","shallow",4,"abayes",200,"ASTER-wh (16 threads)","cbcb17",342.306
1000,"medium","shallow",4,"abayes",200,"ASTER-wh (1 thread)","cbcb17",5054.396
1000,"medium","shallow",4,"sh",200,"TQMC-n2","cbcb01",487.599
1000,"medium","shallow",4,"abayes",200,"TQMC-n2","cbcb17",487.055
1000,"medium","shallow",5,"abayes",200,"ASTRID-ws","cbcb13",2.959
1000,"medium","shallow",5,"abayes",200,"ASTEROID","cbcb13",8.218
1000,"medium","shallow",5,"abayes",200,"TQMC-wh_n2","cbcb13",1134.114
1000,"medium","shallow",5,"abayes",200,"ASTER-wh (16 threads)","cbcb13",200.029
1000,"medium","shallow",5,"abayes",200,"ASTER-wh (1 thread)","cbcb13",3459.071
1000,"medium","shallow",5,"sh",200,"TQMC-n2","cbcb04",511.087
1000,"medium","shallow",5,"abayes",200,"TQMC-n2","cbcb13",518.668
1000,"medium","shallow",6,"abayes",200,"ASTRID-ws","cbcb04",4.608
1000,"medium","shallow",6,"abayes",200,"ASTEROID","cbcb04",15.187
1000,"medium","shallow",6,"abayes",200,"TQMC-wh_n2","cbcb04",1190.094
1000,"medium","shallow",6,"abayes",200,"ASTER-wh (16 threads)","cbcb04",771.153
1000,"medium","shallow",6,"abayes",200,"ASTER-wh (1 thread)","cbcb04",11078.427
1000,"medium","shallow",6,"sh",200,"TQMC-n2","cbcb21",452.413
