SCAL,NGEN,NBPS,REPL,GENE,NL,I1,I2,FN,FP,RF
noscale,200g,1000b,R12,45,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,46,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,47,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,48,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,49,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,50,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,51,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,52,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,53,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,54,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,55,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,56,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,57,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,58,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,59,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,60,37,34,34,17,17,0.500000
noscale,200g,1000b,R12,61,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,62,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,63,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,64,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,65,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,66,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,67,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,68,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,69,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,70,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,71,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,72,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,73,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,74,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,75,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,76,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,77,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,78,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,79,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,80,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,81,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,82,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,83,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,84,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,85,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,86,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,87,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,88,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,89,37,34,34,7,7,0.205882
noscale,200g,1000b,R12,90,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,91,37,34,34,17,17,0.500000
noscale,200g,1000b,R12,92,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,93,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,94,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,95,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,96,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,97,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,98,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,99,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,100,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,101,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,102,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,103,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,104,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,105,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,106,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,107,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,108,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,109,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,110,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,111,37,34,34,7,7,0.205882
noscale,200g,1000b,R12,112,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,113,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,114,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,115,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,116,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,117,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,118,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,119,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,120,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,121,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,122,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,123,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,124,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,125,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,126,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,127,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,128,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,129,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,130,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,131,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,132,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,133,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,134,37,34,34,7,7,0.205882
noscale,200g,1000b,R12,135,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,136,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,137,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,138,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,139,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,140,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,141,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,142,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,143,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,144,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,145,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,146,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,147,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,148,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,149,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,150,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,151,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,152,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,153,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,154,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,155,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,156,37,34,34,7,7,0.205882
noscale,200g,1000b,R12,157,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,158,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,159,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,160,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,161,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,162,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,163,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,164,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,165,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,166,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,167,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,168,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,169,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,170,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,171,37,34,34,17,17,0.500000
noscale,200g,1000b,R12,172,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,173,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,174,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,175,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,176,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,177,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,178,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,179,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,180,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,181,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,182,37,34,34,15,15,0.441176
noscale,200g,1000b,R12,183,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,184,37,34,34,12,12,0.352941
noscale,200g,1000b,R12,185,37,34,34,17,17,0.500000
noscale,200g,1000b,R12,186,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,187,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,188,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,189,37,34,34,14,14,0.411765
noscale,200g,1000b,R12,190,37,34,34,18,18,0.529412
noscale,200g,1000b,R12,191,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,192,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,193,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,194,37,34,34,11,11,0.323529
noscale,200g,1000b,R12,195,37,34,34,9,9,0.264706
noscale,200g,1000b,R12,196,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,197,37,34,34,16,16,0.470588
noscale,200g,1000b,R12,198,37,34,34,13,13,0.382353
noscale,200g,1000b,R12,199,37,34,34,10,10,0.294118
noscale,200g,1000b,R12,200,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,1,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,2,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,3,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,4,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,5,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,6,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,7,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,8,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,9,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,10,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,11,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,12,37,34,34,7,7,0.205882
noscale,200g,1000b,R13,13,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,14,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,15,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,16,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,17,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,18,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,19,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,20,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,21,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,22,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,23,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,24,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,25,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,26,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,27,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,28,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,29,37,34,34,19,19,0.558824
noscale,200g,1000b,R13,30,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,31,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,32,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,33,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,34,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,35,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,36,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,37,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,38,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,39,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,40,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,41,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,42,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,43,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,44,37,34,34,19,19,0.558824
noscale,200g,1000b,R13,45,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,46,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,47,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,48,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,49,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,50,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,51,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,52,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,53,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,54,37,34,34,19,19,0.558824
noscale,200g,1000b,R13,55,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,56,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,57,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,58,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,59,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,60,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,61,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,62,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,63,37,34,34,20,20,0.588235
noscale,200g,1000b,R13,64,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,65,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,66,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,67,37,34,34,6,6,0.176471
noscale,200g,1000b,R13,68,37,34,34,22,22,0.647059
noscale,200g,1000b,R13,69,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,70,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,71,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,72,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,73,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,74,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,75,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,76,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,77,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,78,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,79,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,80,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,81,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,82,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,83,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,84,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,85,37,34,34,6,6,0.176471
noscale,200g,1000b,R13,86,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,87,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,88,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,89,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,90,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,91,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,92,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,93,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,94,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,95,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,96,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,97,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,98,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,99,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,100,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,101,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,102,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,103,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,104,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,105,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,106,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,107,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,108,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,109,37,34,34,6,6,0.176471
noscale,200g,1000b,R13,110,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,111,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,112,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,113,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,114,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,115,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,116,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,117,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,118,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,119,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,120,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,121,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,122,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,123,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,124,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,125,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,126,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,127,37,34,34,21,21,0.617647
noscale,200g,1000b,R13,128,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,129,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,130,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,131,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,132,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,133,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,134,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,135,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,136,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,137,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,138,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,139,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,140,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,141,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,142,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,143,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,144,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,145,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,146,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,147,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,148,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,149,37,34,34,20,20,0.588235
noscale,200g,1000b,R13,150,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,151,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,152,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,153,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,154,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,155,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,156,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,157,37,34,34,7,7,0.205882
noscale,200g,1000b,R13,158,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,159,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,160,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,161,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,162,37,34,34,20,20,0.588235
noscale,200g,1000b,R13,163,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,164,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,165,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,166,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,167,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,168,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,169,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,170,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,171,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,172,37,34,34,8,8,0.235294
noscale,200g,1000b,R13,173,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,174,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,175,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,176,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,177,37,34,34,18,18,0.529412
noscale,200g,1000b,R13,178,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,179,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,180,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,181,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,182,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,183,37,34,34,10,10,0.294118
noscale,200g,1000b,R13,184,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,185,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,186,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,187,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,188,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,189,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,190,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,191,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,192,37,34,34,13,13,0.382353
noscale,200g,1000b,R13,193,37,34,34,17,17,0.500000
noscale,200g,1000b,R13,194,37,34,34,12,12,0.352941
noscale,200g,1000b,R13,195,37,34,34,16,16,0.470588
noscale,200g,1000b,R13,196,37,34,34,14,14,0.411765
noscale,200g,1000b,R13,197,37,34,34,15,15,0.441176
noscale,200g,1000b,R13,198,37,34,34,9,9,0.264706
noscale,200g,1000b,R13,199,37,34,34,11,11,0.323529
noscale,200g,1000b,R13,200,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,1,37,34,34,18,18,0.529412
noscale,200g,1000b,R14,2,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,3,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,4,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,5,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,6,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,7,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,8,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,9,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,10,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,11,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,12,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,13,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,14,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,15,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,16,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,17,37,34,34,8,8,0.235294
noscale,200g,1000b,R14,18,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,19,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,20,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,21,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,22,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,23,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,24,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,25,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,26,37,34,34,8,8,0.235294
noscale,200g,1000b,R14,27,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,28,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,29,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,30,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,31,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,32,37,34,34,20,20,0.588235
noscale,200g,1000b,R14,33,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,34,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,35,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,36,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,37,37,34,34,18,18,0.529412
noscale,200g,1000b,R14,38,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,39,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,40,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,41,37,34,34,19,19,0.558824
noscale,200g,1000b,R14,42,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,43,37,34,34,20,20,0.588235
noscale,200g,1000b,R14,44,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,45,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,46,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,47,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,48,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,49,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,50,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,51,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,52,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,53,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,54,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,55,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,56,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,57,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,58,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,59,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,60,37,34,34,10,10,0.294118
noscale,200g,1000b,R14,61,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,62,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,63,37,34,34,17,17,0.500000
noscale,200g,1000b,R14,64,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,65,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,66,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,67,37,34,34,18,18,0.529412
noscale,200g,1000b,R14,68,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,69,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,70,37,34,34,18,18,0.529412
noscale,200g,1000b,R14,71,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,72,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,73,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,74,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,75,37,34,34,16,16,0.470588
noscale,200g,1000b,R14,76,37,34,34,9,9,0.264706
noscale,200g,1000b,R14,77,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,78,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,79,37,34,34,8,8,0.235294
noscale,200g,1000b,R14,80,37,34,34,20,20,0.588235
noscale,200g,1000b,R14,81,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,82,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,83,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,84,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,85,37,34,34,15,15,0.441176
noscale,200g,1000b,R14,86,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,87,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,88,37,34,34,13,13,0.382353
noscale,200g,1000b,R14,89,37,34,34,9,9,0.264706
noscale,200g,1000b,R14,90,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,91,37,34,34,14,14,0.411765
noscale,200g,1000b,R14,92,37,34,34,12,12,0.352941
noscale,200g,1000b,R14,93,37,34,34,11,11,0.323529
noscale,200g,1000b,R14,94,37,34,34,11,11,0.323529
